objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	0	0	0	0		
-774325041	0	object/static/structure/tatooine/beam_tatooine_overhead_style_01.iff	0	1805.74	12.3491	1573.12	0.707086	-0.00544413	0.707085	-0.0054438		$|
-1908401984	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1807	12.9441	1569.96	0	0.92388	0.382683	0		$|
-2093773463	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1809.76	12.9181	1571.01	1	0	0	0		$|
-555016066	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1814.81	12.9598	1569.33	-0.707107	0	0.707107	0		$|
-1556862676	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1806.3	8.91642	1576.08	1	0	0	0		$|
-1621582391	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1823.68	13.0707	1572.87	0.707107	0	-0.707107	0		$|
-1668142224	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1816.57	13.1311	1596.74	1	0	0	0		$|
-1847828235	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1818.36	13.0607	1575.84	1	0	0	0		$|
-565923755	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1813.54	12.9305	1575.67	0.707107	0	-0.707107	0		$|
-1927376940	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1815.76	13.0168	1605.64	0	0	1	0		$|
-694282569	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1815.76	13.0154	1599.83	0	0	1	0		$|
-556911782	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1811.62	13.0042	1610.33	-0.707107	0	0.707107	0		$|
-231542615	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1816.52	13.0827	1609.63	0.707107	0	0.707107	0		$|
-976317925	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1813.15	12.9249	1599.45	1	0	0	0		$|
