objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/structure/general/trash_pile_s01.iff	0	1975.86	13.5077	1341.18	1	0	0	0		$|
-1908401984	0	object/static/structure/general/trash_pile_s01.iff	0	1976.9	13.4739	1340.96	0.839192	0	-0.543835	0		$|
-2093773463	0	object/static/structure/general/trash_pile_s01.iff	0	1976.28	13.3095	1340.53	0.462485	0	0.886627	0		$|
-555016066	0	object/static/structure/general/trash_pile_s01.iff	0	1986.94	12.7992	1334.52	0.827535	-0.0992634	-0.530424	-0.154865		$|
-1556862676	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1898.22	11.539	2026.95	0.92388	-0.382683	0	0		$|
-1621582391	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1898.15	11.4695	2045.89	0.923879	0.382684	0	0		$|
-1668142224	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1908.26	11.3037	2037.07	-0.653281	0.270598	0.653282	0.270598		$|
-1847828235	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1888.28	11.6126	2036.88	-0.653281	-0.270598	0.653282	-0.270598		$|
-565923755	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1891.54	11.6427	2044.13	0.853553	0.353554	-0.353554	0.146447		$|
-1927376940	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1904.82	11.4923	2043.5	-0.353553	0.146446	0.853553	0.353554		$|
-694282569	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1905.52	11.5713	2030.41	0.853554	-0.353553	-0.353553	-0.146447		$|
-556911782	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1891.52	11.4653	2030.72	0.853554	-0.353553	0.353553	0.146447		$|
-231542615	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1898.45	9.53439	2036.86	1	0	0	0		$|
-976317925	0	object/static/particle/particle_campfire_style_1.iff	0	1898.37	13.7806	2036.87	1	0	0	0		$|
-1960783934	0	object/static/particle/particle_campfire_style_1.iff	0	1898.19	14.4903	2023.88	1	0	0	0		$|
-879410635	0	object/static/particle/particle_campfire_style_1.iff	0	1889.36	14.413	2028.54	1	0	0	0		$|
-1241413427	0	object/static/particle/particle_campfire_style_1.iff	0	1885.23	14.6587	2036.91	1	0	0	0		$|
-2079230854	0	object/static/particle/particle_campfire_style_1.iff	0	1889.43	14.6097	2046.31	1	0	0	0		$|
-2083494600	0	object/static/particle/particle_campfire_style_1.iff	0	1906.95	14.5152	2045.58	1	0	0	0		$|
-1946274642	0	object/static/particle/particle_campfire_style_1.iff	0	1911.31	14.2792	2037.05	1	0	0	0		$|
-1677962170	0	object/static/particle/particle_campfire_style_1.iff	0	1907.65	14.5417	2028.2	1	0	0	0		$|
-1647848179	0	object/static/structure/general/skeleton_human_head.iff	0	1898.48	9.54947	2037.47	1	0	0	0		$|
-1062241431	0	object/static/structure/general/skeleton_human_head.iff	0	1898.89	9.55078	2037.27	0.92388	0	0.382683	0		$|
-854658269	0	object/static/structure/general/skeleton_human_head.iff	0	1899.06	9.54549	2036.86	0.70711	0	0.707103	0		$|
-2090498086	0	object/static/structure/general/skeleton_human_head.iff	0	1898.04	9.53954	2037.29	0.92388	0	-0.382683	0		$|
-942219052	0	object/static/structure/general/skeleton_human_head.iff	0	1897.84	9.51271	2036.87	0.70711	0	-0.707103	0		$|
-1720483051	0	object/static/structure/general/skeleton_human_head.iff	0	1898.88	9.53419	2036.43	0.382683	0	0.92388	0		$|
-609843239	0	object/static/structure/general/skeleton_human_head.iff	0	1898.46	9.50975	2036.27	0	0	1	0		$|
-751867451	0	object/static/structure/general/skeleton_human_head.iff	0	1898.02	9.5001	2036.43	-0.382684	0	0.92388	0		$|
-641399737	0	object/static/structure/military/military_wall_med_imperial_16_style_01.iff	0	1960.91	12.9635	1337.85	0.707107	7.72714e-09	-0.707106	7.72714e-09		$|
-977230724	0	object/static/structure/military/military_wall_med_imperial_32_style_01.iff	0	1977.48	12.9587	1346.64	1	0	0	0		$|
-1246571693	0	object/static/structure/military/military_wall_med_imperial_32_style_01.iff	0	1977.77	11.9611	1330.03	0.92388	-0.382683	4.18191e-09	-1.0096e-08		$|
-1674091023	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1960.92	13.003	1346.63	1	0	0	0		$|
-1182814570	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1960.84	13.002	1329.11	0.827325	-0.155097	-0.475336	0.255995		$|
-882045225	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1994.24	13.0053	1346.64	1	0	0	0		$|
-1550073655	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1994.83	13.0015	1329.62	1	0	0	0		$|
-409244986	0	object/static/structure/corellia/corl_imprv_wall_4x32_s03.iff	0	1994.28	12.7291	1351.89	0.707107	7.72715e-09	-0.707106	-7.72715e-09		$|
-280675418	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1994.28	12.9531	1335.89	1	0	0	0		$|
-2133527664	0	object/building/military/military_outpost_guard_tower_1.iff	0	1966.75	13.0239	1334.33	-0.539219	-0.0743652	0.831342	0.11218		$|
