objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/lok/mining_cave_01.iff	0	331.805	72.6623	1846.9	-0.352737	0.0148624	0.934868	0.0371248		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1556862676	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1621582391	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1847828235	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-565923755	-1847828235	object/tangible/collection/rare_melee_engineer_sword.iff	0	-6168.13	-65.4377	-2292.38	0.639915	-0.391114	-0.309825	0.584419		$|
-1927376940	-1847828235	object/tangible/container/corpse/player_corpse.iff	0	-6168.11	-65.4366	-2291.89	0.348337	0	0.937369	0		$|
-694282569	-1847828235	object/tangible/container/corpse/player_corpse.iff	0	-6169.28	-65.3679	-2294.31	0.820316	0.0182341	-0.571123	-0.023817		$|
-556911782	-1847828235	object/tangible/lair/base/trash_dark.iff	0	-6168.64	-65.8014	-2296.32	0.153435	-0.636241	0.738007	-0.16432		$|
-231542615	-1847828235	object/tangible/camp/camp_chair_s1.iff	0	-6169.37	-65.056	-2292.62	-0.631604	0.64698	-0.308127	0.29589		$|
-976317925	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1960783934	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-879410635	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1241413427	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
