objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	587.66	28.5438	1929.88	1	0	0	0		$|
-1908401984	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	589.487	28.1567	1944.53	1	0	0	0		$|
-2093773463	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	580.83	26.0467	1902.23	1	0	0	0		$|
-555016066	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1867.05	23.5403	1095.13	1	0	0	0		$|
-1556862676	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1856.52	21.7987	1094.15	-0.124263	-0.578719	-0.253099	0.765234		$|
-1621582391	0	object/static/structure/tatooine/concrete_slab_tatooine_16x8.iff	0	715.445	5.31657	715.201	1	0	0	0		$|
-1668142224	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	719.997	13.2553	711.367	1	0	0	0		$|
-1847828235	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	719.997	13.2104	713.367	1	0	0	0		$|
-565923755	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	719.997	13.2026	715.367	1	0	0	0		$|
-1927376940	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	719.997	13.2323	717.367	1	0	0	0		$|
-694282569	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	719.997	13.2281	719.367	1	0	0	0		$|
-556911782	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	711.341	13.2899	711.339	1	0	0	0		$|
-231542615	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	711.341	13.269	713.339	1	0	0	0		$|
-976317925	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	711.341	13.226	715.339	1	0	0	0		$|
-1960783934	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	711.341	13.2422	717.339	1	0	0	0		$|
-879410635	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	711.341	13.1708	719.339	1	0	0	0		$|
-1241413427	0	object/static/structure/tatooine/concrete_slab_tatooine_16x8.iff	0	1810	34.078	1861	0.92388	0	-0.382683	0		$|
-2079230854	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1810	42.0062	1872	0.92388	0	-0.382683	0		$|
-2083494600	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1820	42.0364	1862	0.92388	0	-0.382683	0		$|
-1946274642	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1800	42.0225	1862	0.92388	0	-0.382683	0		$|
-1677962170	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1804	43.0192	1858	-0.5	0.5	0.5	0.5		$|
-1647848179	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1808	43.0701	1868	-0.653281	0.653282	0.270598	0.270598		$|
-1062241431	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1818.77	41.2778	1844.91	0.329161	-0.32916	0.625821	0.625823		$|
-854658269	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1805	40.833	1858	1	0	0	0		$|
-2090498086	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1808	40.8723	1868	0.92388	1.0096e-08	-0.382683	-4.18191e-09		$|
-942219052	0	object/static/structure/tatooine/wall_archway_tatooine_large_style_01.iff	0	715.614	12.0642	708.909	0.707107	0	-0.707106	0		$|
-1720483051	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	720.199	12.0894	709.109	1	0	0	0		$|
-609843239	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	711.669	11.9959	709.171	1	0	0	0		$|
-751867451	0	object/static/structure/tatooine/wall_archway_tatooine_large_style_01.iff	0	715.567	12.0475	722.182	-0.707107	0	0.707107	0		$|
-641399737	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	720.152	12.1046	722.382	1	0	0	0		$|
-977230724	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	711.622	11.9883	722.444	1	0	0	0		$|
-1246571693	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	569.179	25.6362	1930.8	1	0	0	0		$|
-1674091023	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	593.311	24.8205	1915.84	1	0	0	0		$|
-1182814570	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1870.55	25.3291	1090.74	0.707123	0	-0.70709	0		$|
-882045225	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1862.61	25.3249	1090.89	0.707121	0	-0.707092	0		$|
-1550073655	0	object/static/structure/tatooine/concrete_slab_tatooine_16x8.iff	0	1866.86	18.167	1083.57	1	0	0	0		$|
-409244986	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1862.05	25.1902	1078.94	0.707114	0	-0.707099	0		$|
-280675418	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1871.21	25.1573	1077.73	0.707113	0	-0.7071	0		$|
-2133527664	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1862.05	25.2096	1077.97	0.707111	0	-0.707102	0		$|
-517957242	0	object/static/structure/tatooine/beam_tatooine_overhead_style_02.iff	0	1867.12	25.3758	1077.85	-2e-06	0	1	0		$|
-416999969	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1871.21	25.1818	1078.73	0.70711	0	-0.707103	0		$|
