objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2054662363	0	object/building/faction_perk/hq/planet_base_register.iff	0	4.60002	20.2485	2.9008	1	0	0	0	faction_perk.hq.planetary_base_register	$|
-31108000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-754224577	0	object/building/general/naboo_ac_drennic_bunker.iff	0	356.99	12.6447	2036.76	0.92044	0	0.390885	0		portalProperty.crc|0|-2111613717|$|
-886079944	-754224577	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1840666858	-754224577	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-917463418	-1840666858	object/tangible/ground_spawning/patrol_spawner.iff	2	1.08625	0.25	3.6021	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|drennic_guard|strPatrolPointNames|5|drennic_guard_11146587_1:drennic_guard_11146587_2:drennic_guard_11146587_3:drennic_guard_11146587_4:drennic_guard_11146587_5:drennic_guard_11146587_6:|strSpawnerType|4|patrol|strSpawns|4|naboo_peacewar_drennic_guard|$|
-968351858	-1840666858	object/tangible/ground_spawning/patrol_waypoint.iff	2	3.13023	0.25	2.61728	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_guard_11146587_1|registerWithController|0|1|$|
-1935315285	-1840666858	object/tangible/ground_spawning/patrol_waypoint.iff	2	3.71433	0.25	-3.50429	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_guard_11146587_2|registerWithController|0|1|$|
-912450346	-754224577	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1053349921	-912450346	object/tangible/ground_spawning/patrol_waypoint.iff	3	-2.5956	0.25	-4.15545	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_guard_11146587_3|registerWithController|0|1|$|
-708384465	-754224577	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-2126892017	-708384465	object/tangible/ground_spawning/patrol_waypoint.iff	4	-3.17987	-3.25	4.03372	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_guard_11146587_4|registerWithController|0|1|$|
-241548676	-708384465	object/tangible/ground_spawning/patrol_waypoint.iff	4	4.16202	-6.75	4.84715	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_guard_11146587_5|registerWithController|0|1|$|
-229379182	-754224577	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-256435393	-229379182	object/tangible/ground_spawning/area_spawner.iff	5	4.21459	-6.75	-3.67522	0.502498	0	0.864579	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|75.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|drennic_guard|strSpawnerType|4|area|strSpawns|4|naboo_peacewar_drennic_guard|$|
-539722987	-229379182	object/tangible/ground_spawning/patrol_waypoint.iff	5	4.68577	-6.75	-5.16107	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_patrol_11146500_5|registerWithController|0|1|$|
-2121111273	-229379182	object/tangible/ground_spawning/patrol_waypoint.iff	5	4.68957	-6.75	-4.42339	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_guard_11146587_6|registerWithController|0|1|$|
-2046799973	-754224577	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1941182278	-2046799973	object/tangible/ground_spawning/patrol_waypoint.iff	6	-2.92108	-13.75	-18.9907	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_patrol_11146500_3|registerWithController|0|1|$|
-26803107	-2046799973	object/tangible/ground_spawning/patrol_waypoint.iff	6	5.01515	-10.25	-18.6115	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_patrol_11146500_4|registerWithController|0|1|$|
-1947002610	-754224577	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-323327176	-1947002610	object/tangible/ground_spawning/area_spawner.iff	7	-3.39885	-13.75	-7.50743	0.99934	0	0.0363358	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|75.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|drennic_guard|strSpawnerType|4|area|strSpawns|4|naboo_peacewar_drennic_guard|$|
-1791389879	-754224577	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-2135582854	-1791389879	object/tangible/ground_spawning/area_spawner.iff	8	1.82145	-13.7584	11.7572	0.712999	0	0.701165	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|75.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|drennic_guard|strSpawnerType|4|area|strSpawns|4|naboo_peacewar_drennic_guard|$|
-1138060191	-1791389879	object/tangible/ground_spawning/patrol_waypoint.iff	8	-3.18777	-13.7584	11.532	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_patrol_11146500_2|registerWithController|0|1|$|
-186406306	-754224577	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-368871006	-186406306	object/tangible/ground_spawning/patrol_spawner.iff	9	15.6916	-13.7584	0.331001	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|drennic_patrol|strPatrolPointNames|5|drennic_patrol_11146500_1:drennic_patrol_11146500_2:drennic_patrol_11146500_3:drennic_patrol_11146500_4:drennic_patrol_11146500_5:|strSpawnerType|4|patrol|strSpawns|4|naboo_peacewar_drennic_guard|$|
-50946400	-186406306	object/tangible/ground_spawning/patrol_waypoint.iff	9	15.6911	-13.7584	12.4864	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|drennic_patrol_11146500_1|registerWithController|0|1|$|
-1540719710	-754224577	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
