objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/naboo/cantina_naboo.iff	0	776.64	4.17	1522.46	0.764842	0	0.644217	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-2093773463	object/tangible/collection/hanging_light_02_04.iff	0	-4064.39	4.15823	6137.32	1	0	0	0		$|
-1556862676	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1621582391	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1847828235	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-565923755	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-1927376940	-565923755	object/tangible/collection/col_ent_fan_06.iff	0	-4092.65	-0.132562	6162.31	-0.507141	-0.492198	0.50339	0.497137		$|
-694282569	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-556911782	-694282569	object/tangible/collection/rare_melee_kaminoan_staff.iff	0	-4105.28	-0.109616	6122.17	0.707386	0	0	0.706827		$|
-231542615	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-976317925	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1960783934	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-879410635	-1960783934	object/tangible/terminal/terminal_mission_rebel.iff	0	-4125.08	-0.894984	6145.05	0.707107	0	0.707106	0		$|
-1241413427	-1960783934	object/tangible/terminal/terminal_mission_rebel.iff	0	-4125.05	-0.894985	6146.79	0.707107	0	0.707106	0		$|
-2079230854	-774325041	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
-2083494600	-774325041	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
-1946274642	-774325041	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
-1677962170	-774325041	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
-1647848179	0	object/tangible/microphone/microphone.iff	0	746.11	4.17	1497.92	-0.637151	0	0.770739	0		$|
-1062241431	0	object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	0	731.677	2.03567	1442.39	-0.238476	0	0.971148	0		$|
-854658269	0	object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	0	731.436	2.15256	1435.2	0.978031	0	-0.20846	0		$|
-2090498086	0	object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	0	736.364	2.65473	1449.09	0.932327	0	0.361615	0		$|
-942219052	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	739.626	3.52659	1452.78	0.434248	0	0.900793	0		$|
-1720483051	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	729.996	3.53754	1438.71	1	0	0	0		$|
-609843239	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	733.648	3.4108	1446.15	0.475732	0	0.87959	0		$|
-751867451	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	733.155	3.28456	1431.23	-0.54869	0	0.836026	0		$|
-641399737	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	717.583	2.20636	1416.8	0.143704	0	0.98962	0		$|
-977230724	0	object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	0	712.796	2.20636	1415.65	0.780706	0	0.624898	0		$|
-1246571693	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	708.886	2.20636	1414.79	0.189641	0	0.981853	0		$|
-1674091023	0	object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	0	705.114	2.20636	1412.84	-0.519098	0	0.854714	0		$|
-1182814570	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	701.629	2.20636	1410.79	0.953847	0	0.300293	0		$|
-882045225	0	object/tangible/speaker/speaker.iff	0	640.451	3.73155	1257.67	0.849901	0	0.526943	0		$|
-1550073655	0	object/tangible/microphone/microphone.iff	0	641.515	3.75	1264.36	0.844589	0	0.535416	0		$|
-409244986	0	object/tangible/instrument/ommni_box.iff	0	637.988	3.75	1265.51	0.987227	0	-0.159318	0		$|
-280675418	0	object/tangible/speaker/speaker.iff	0	636.282	3.75	1267.6	0.891569	0	0.452885	0		$|
-2133527664	0	object/tangible/instrument/nalargon.iff	0	639.527	3.75	1261.91	0.90687	0	0.421409	0		$|
-517957242	0	object/static/structure/general/streetlamp_small_style_01.iff	0	641.8	3.75	1264.5	-0.540305	0	0.841469	0		$|
-416999969	0	object/static/structure/naboo/poi_nboo_tent_small.iff	0	682.533	3.75	1170.81	1	0	0	0		$|
-1804617885	0	object/tangible/furniture/elegant/love_seat_s01.iff	0	684.574	3.75	1169.48	0.967663	0	-0.252245	0		$|
-648240706	0	object/tangible/furniture/elegant/love_seat_s01.iff	0	680.819	3.75	1169.21	0.956802	0	0.29074	0		$|
-1239926135	0	object/static/item/item_container_organic_structure.iff	0	682.746	3.75	1168.33	0.984727	0	-0.174108	0		$|
-1416801220	0	object/static/item/item_container_organic_structure.iff	0	681.827	3.75	1168.55	0.877583	0	-0.479426	0		$|
-1550759483	0	object/static/item/item_container_organic_structure.iff	0	682.412	3.75	1169.04	0.96639	0	-0.257081	0		$|
-1813593959	0	object/static/structure/general/data_terminal_free_s1.iff	0	684.6	3.75	1173.19	-0.310574	0	0.950549	0		$|
-1685100866	0	object/tangible/furniture/elegant/chair_s01.iff	0	851.742	3.75	1305.43	-0.453596	0	0.891207	0		$|
-91884238	0	object/tangible/furniture/elegant/chair_s01.iff	0	851.631	3.75	1302.33	0.924909	0	-0.380188	0		$|
-507892488	0	object/tangible/furniture/elegant/chair_s01.iff	0	848.55	3.75	1303.44	0.847255	0	0.531186	0		$|
-1424652355	0	object/tangible/furniture/modern/table_modern_style_01.iff	0	850.323	3.75	1304.02	1	0	0	0		$|
-1927988745	0	object/static/item/item_jar_berries.iff	0	850.398	4.63544	1303.97	1	0	0	0		$|
-1948313463	0	object/static/item/item_con_plate_s1_full.iff	0	850.562	4.63544	1303.59	1	0	0	0		$|
-1331595969	0	object/static/item/item_glass_metal.iff	0	850.304	3.87649	1303.75	1	0	0	0		$|
-1939786804	0	object/static/item/item_glass_metal.iff	0	850.696	3.87649	1304.4	1	0	0	0		$|
-1376581304	0	object/static/item/item_glass_metal.iff	0	849.941	3.87649	1303.99	1	0	0	0		$|
-327503350	0	object/static/item/item_crate_clothing_small.iff	0	760.171	3.75	1347.69	0.796084	0	-0.605186	0		$|
-1408844359	0	object/static/item/item_crate_clothing_small.iff	0	760.156	3.75	1348.51	-0.62161	0	0.783327	0		$|
-850991870	0	object/static/item/item_raw_cloth.iff	0	760.314	4.46	1346.81	0.813878	0	-0.581035	0		$|
-1579429420	0	object/static/item/item_raw_cloth.iff	0	759.86	4.46	1346.55	-0.462485	0	0.886627	0		$|
-414188864	0	object/static/item/item_ribbon.iff	0	760.317	4.5	1346.23	0.819648	0	0.572867	0		$|
-2054174542	0	object/static/item/item_ribbon.iff	0	760.367	4.5	1346.39	0.204347	0	0.978899	0		$|
-580396567	0	object/tangible/furniture/elegant/chest_s01.iff	0	760.073	3.75	1346.55	1	0	0	0		$|
-1160876236	0	object/tangible/furniture/elegant/coffee_table_s01.iff	0	603.537	3.75	1199.49	0.919102	0	0.394019	0		$|
-995942589	0	object/tangible/furniture/elegant/end_table_s01.iff	0	604.574	3.75	1198.42	0.919102	0	0.394019	0		$|
-1879421507	0	object/tangible/furniture/elegant/end_table_s01.iff	0	602.456	3.75	1200.6	0.919102	0	0.394019	0		$|
-57733465	0	object/static/item/item_tool_radio.iff	0	604.409	4.12947	1198.49	0.928665	0	0.37092	0		$|
-166869423	0	object/static/item/item_katana.iff	0	603.978	4.1611	1199.55	0.646971	0.285356	0.285356	0.646971		$|
-1334587254	0	object/static/item/item_rifle.iff	0	603.876	4.31921	1198.97	-0.421889	0.818757	-0.178372	-0.346165		$|
-1978261515	0	object/static/item/item_rifle.iff	0	603.017	4.31921	1199.86	-0.421889	0.818757	-0.178372	-0.346165		$|
-961985415	0	object/static/item/item_pistol.iff	0	603.465	4.1611	1199.83	0.657968	-0.258994	-0.258994	0.657968		$|
-1517888095	0	object/static/item/item_carbine_dh17.iff	0	603.903	4.1611	1199.3	0.271028	-0.627233	0.686935	-0.247473		$|
-366350694	0	object/static/item/item_con_ration_kit_lg.iff	0	602.485	4.1611	1200.74	0.755093	0	0.655617	0		$|
-797489960	0	object/static/item/item_con_ration_kit_m.iff	0	604.908	4.1611	1198.44	1	0	0	0		$|
-819222594	0	object/static/structure/general/cave_wall_damprock_style_01.iff	0	1754.63	56.0443	1516.72	-0.652799	0.155228	0.728284	-0.139139		$|
-245990504	0	object/building/naboo/hotel_naboo_theed.iff	0	560.209	3.75	1250.04	0.708667	0	0.705543	0		$|
-296982175	-245990504	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1370878343	-245990504	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-907629344	-245990504	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1734547049	-245990504	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-634427143	-1734547049	object/tangible/gambling/slot/standard.iff	0	-4091.61	1.30488	6121.92	0.999997	0	-0.00230193	0		$|
-1998115094	-1734547049	object/tangible/gambling/slot/standard.iff	0	-4095.69	1.30398	6121.96	0.999997	0	-0.00230193	0		$|
-2049076531	-1734547049	object/tangible/gambling/wheel/roulette.iff	0	-4097.17	1.11418	6127.82	0.999997	0	-0.00230193	0		$|
-727431475	-1734547049	object/tangible/gambling/wheel/roulette.iff	0	-4086.52	1.11514	6127.81	0.999997	0	-0.00230193	0		$|
-1658075832	-1734547049	object/tangible/gambling/slot/standard.iff	0	-4087.57	1.30488	6121.81	0.999997	0	-0.00230193	0		$|
-487332026	-1734547049	object/soundobject/soundobject_city_crowd_small.iff	0	-4095.79	1	6142.47	1	0	0	0		$|
-1526027737	-245990504	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-31736537	-1526027737	object/soundobject/soundobject_cantina_small.iff	0	-4075.04	1.28309	6144.64	1	0	0	0		$|
-1976131687	-245990504	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-310702828	-1976131687	object/tangible/gambling/wheel/roulette.iff	0	-4111.95	1.00091	6143.95	0.999973	0	-0.00730186	0		$|
-1647569027	-1976131687	object/tangible/gambling/wheel/roulette.iff	0	-4112	1.00092	6148.32	0.999973	0	-0.00730186	0		$|
