objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/corellia/guild_university_corellia_style_01.iff	0	40	28	1704	-0.707106	0	0.707107	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1556862676	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1621582391	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1847828235	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-565923755	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1927376940	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-694282569	0	object/building/corellia/filler_building_corellia_style_05.iff	0	28.3125	28	1495.15	0.382683	0	0.92388	0		$|
-556911782	0	object/building/corellia/filler_block_corellia_64x32_s02.iff	0	9.2918	28	1593.21	0.923879	0	0.382684	0		$|
-231542615	0	object/building/corellia/filler_building_corellia_style_02.iff	0	72.0175	28	1555.15	1	0	0	0		$|
-976317925	0	object/building/corellia/filler_building_corellia_style_03.iff	0	80	28	1704	-9.52215e-08	0	1	0		$|
-1960783934	0	object/building/corellia/filler_block_corellia_64x32_s01.iff	0	28.8564	28	1753.68	1	0	0	0		$|
-879410635	0	object/building/corellia/filler_slum_16x16_s01.iff	0	119.788	28	1469.44	0.92388	0	-0.382683	0		$|
-1241413427	0	object/building/corellia/filler_slum_16x32_s01.iff	0	145.486	28	1494.87	0.92388	0	0.382683	0		$|
-2079230854	0	object/building/corellia/filler_slum_16x32_s02.iff	0	95.8241	28	1494.8	0.92388	0	-0.382683	0		$|
-2083494600	0	object/building/corellia/filler_slum_16x16_s01.iff	0	123.639	28	1508.44	0.92388	0	-0.382683	0		$|
-1946274642	0	object/building/corellia/filler_slum_16x16_s01.iff	0	106.17	28	1527.35	0.92388	0	-0.382683	0		$|
-1677962170	0	object/building/corellia/filler_slum_16x32_s02.iff	0	165.023	28	1525.09	0.92388	0	-0.382683	0		$|
-1647848179	0	object/building/corellia/filler_slum_16x32_s01.iff	0	142.236	28	1552.84	0.923879	0	-0.382684	0		$|
-1062241431	0	object/building/corellia/filler_slum_16x16_s01.iff	0	111.807	28	1551.5	-0.382684	0	0.923879	0		$|
-854658269	0	object/building/corellia/filler_slum_16x32_s01.iff	0	121.268	28	1426.52	0.92388	0	0.382683	0		$|
-2090498086	0	object/building/corellia/filler_slum_16x16_s01.iff	0	165.872	27.9692	1472.48	0.923879	0	0.382684	0		$|
-942219052	0	object/building/corellia/filler_slum_16x16_s01.iff	0	180.991	27.934	1488.07	0.923879	0	0.382684	0		$|
-1720483051	0	object/building/corellia/filler_slum_16x16_s01.iff	0	188.016	27.9281	1508	1	0	0	0		$|
-609843239	0	object/building/corellia/filler_block_corellia_64x32_s02.iff	0	86.3811	28.0017	1384.82	0.92388	0	-0.382683	0		$|
-751867451	0	object/building/corellia/filler_building_corellia_style_02.iff	0	54.8665	28	1328.83	0.92388	0	-0.382683	0		$|
-641399737	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	66.2422	28	1360.8	0.92388	0	-0.382683	0		$|
-977230724	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	83.3012	27.747	1355.04	0.92388	0	-0.382683	0		$|
-1246571693	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	77.6249	28	1349.35	0.92388	0	-0.382683	0		$|
-1674091023	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	89.2688	28	1360.96	-0.382684	0	0.923879	0		$|
-1182814570	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	83.5775	27.6956	1366.64	-0.382684	0	0.923879	0		$|
-882045225	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	118	28	1399	0.92388	0	-0.382683	0		$|
-1550073655	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	129	27.9051	1410	0.92388	0	-0.382683	0		$|
-409244986	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	146.284	27.9051	1427.28	0.92388	0	-0.382683	0		$|
-280675418	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	157.91	28	1438.9	0.92388	0	-0.382683	0		$|
-2133527664	0	object/static/structure/corellia/corl_imprv_gate_sm_s03.iff	0	154.728	28	1435.72	0.92388	0	-0.382683	0		$|
-517957242	0	object/static/structure/corellia/corl_imprv_arch_lg_s02.iff	0	162.506	28	1443.5	0.92388	0	-0.382683	0		$|
-416999969	0	object/static/structure/corellia/corl_imprv_gate_sm_s03.iff	0	170.284	28	1451.28	0.92388	0	-0.382683	0		$|
-1804617885	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	167.102	28	1448.09	0.92388	0	-0.382683	0		$|
-648240706	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	140.508	28	1421.46	0.92388	0	-0.382683	0		$|
-1239926135	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	184.238	27.6368	1465.24	0.92388	0	-0.382683	0		$|
-1416801220	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	196.012	27.6368	1484.83	0.707108	0	-0.707105	0		$|
-1550759483	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	195.746	28	1476.7	0.92388	0	-0.382683	0		$|
-1813593959	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	196.048	27.6273	1509.52	0.707107	0	0.707107	0		$|
-1685100866	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	196.012	27.8255	1493.28	0.707107	0	0.707107	0		$|
-91884238	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	184.248	27.6275	1537.02	0.92388	0	0.382684	0		$|
-507892488	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	195.703	27.8441	1525.52	0.92388	0	0.382684	0		$|
-1424652355	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	172.657	28	1548.62	0.923879	0	0.382684	0		$|
-1927988745	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	161.201	27.6151	1560.13	0.923879	0	0.382684	0		$|
-1948313463	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	149.516	28	1571.78	0.923879	0	0.382684	0		$|
-1331595969	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	138.06	27.7465	1583.29	0.923879	0	0.382684	0		$|
-1939786804	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	126.517	28	1594.83	0.92388	0	-0.382683	0		$|
-1376581304	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	115.056	27.7658	1583.32	0.92388	0	-0.382683	0		$|
-327503350	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	103.7	27.9964	1572.01	0.92388	0	-0.382683	0		$|
-1408844359	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	97.9255	27.7833	1566.21	0.92388	0	-0.382683	0		$|
-850991870	0	object/static/structure/corellia/corl_imprv_gate_sm_s01.iff	0	44.9419	28	1575.19	0.92388	0	0.382683	0		$|
-1579429420	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	48.5005	28	1571.67	0.92388	0	0.382683	0		$|
-414188864	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	41.5005	28	1578.67	0.92388	0	0.382683	0		$|
-2054174542	0	object/static/structure/corellia/corl_imprv_gate_sm_s01.iff	0	27.1427	28	1557.42	-0.382683	0	0.92388	0		$|
-580396567	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	23.5841	28	1560.93	-0.382683	0	0.92388	0		$|
-1160876236	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	30.5844	28	1553.93	-0.382683	0	0.92388	0		$|
-995942589	0	object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	39.0444	28	1553.93	1	0	0	0		$|
-1879421507	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	41.2136	28	1553.96	7.48498e-07	0	1	0		$|
-57733465	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	95.6078	27.8762	1538.69	0.92388	0	-0.382683	0		$|
-166869423	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	84.1009	27.7751	1527.23	0.92388	0	-0.382683	0		$|
-1334587254	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	72.8998	27.9104	1516	0.845818	0	-0.533471	0		$|
-1978261515	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	72.7908	27.7765	1507.97	0.707108	0	-0.707105	0		$|
-961985415	0	object/static/structure/corellia/corl_imprv_arch_sm_s03.iff	0	76.1271	27.9292	1499.23	0.995953	0	0.0898786	0		$|
-1517888095	0	object/static/structure/corellia/corl_imprv_arch_lg_s02.iff	0	105.643	28	1474.03	-0.382684	0	0.923879	0		$|
-366350694	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	129.199	28	1496.28	-0.382686	0	0.923878	0		$|
-797489960	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	101.393	27.6233	1532.95	-0.382685	0	0.923879	0		$|
-819222594	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	156.679	27.5992	1482.97	-0.382686	0	0.923878	0		$|
-245990504	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	151.222	28	1488.45	0.923879	0	0.382684	0		$|
-296982175	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	134.686	28	1442.96	0.923881	0	-0.38268	0		$|
-1370878343	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	140.159	28	1448.42	0.382683	0	0.92388	0		$|
-907629344	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	125.287	27.7553	1463.33	0.923879	0	0.382686	0		$|
-1734547049	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	130.744	27.7553	1457.85	-0.382684	0	0.923879	0		$|
-634427143	0	object/static/structure/corellia/corl_imprv_arch_lg_s02.iff	0	135.418	28	1453.17	-0.382684	0	0.923879	0		$|
-1998115094	0	object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	54.4282	28	1498.57	0.92388	0	-0.382683	0		$|
-2049076531	0	object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	48.7713	28	1515.54	0.92388	0	0.382683	0		$|
-727431475	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	37.4604	28	1526.82	0.92388	0	0.382683	0		$|
-1658075832	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	60.0852	28	1504.22	0.92388	0	0.382683	0		$|
-487332026	0	object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	31.8013	28	1521.19	0.923879	0	-0.382684	0		$|
-1526027737	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	48.7713	28	1492.91	0.92388	0	0.382683	0		$|
-31736537	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	26.1439	28	1515.54	0.92388	0	0.382683	0		$|
-1976131687	0	object/building/corellia/filler_historic_32x16_s01.iff	0	43.3814	28	1659.91	1	0	0	0		$|
-310702828	0	object/building/corellia/filler_historic_32x16_s02.iff	0	103.415	28	1626.11	1	0	0	0		$|
-1647569027	0	object/building/corellia/filler_historic_32x16_s02.iff	0	72	28	1604	0.707107	0	0.707107	0		$|
-286724134	0	object/building/corellia/filler_historic_32x16_s01.iff	0	43.3814	28	1627.91	3.20013e-08	0	1	0		$|
-1930584727	0	object/building/corellia/filler_historic_32x16_s01.iff	0	102.565	28	1665.11	0	0	1	0		$|
-1331168788	0	object/static/structure/corellia/corl_fountain_circle_s01.iff	0	73	28	1645	1	0	0	0		$|
-1550539875	0	object/static/structure/corellia/corl_imprv_gate_sm_s01.iff	0	108.415	28	1645.11	0.707107	0	0.707107	0		$|
-1173792438	0	object/static/structure/corellia/corl_imprv_column_s03.iff	0	97.0763	27.9461	1565.35	-0.382684	0	0.923879	0		$|
-782361704	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	102.884	27.7902	1559.58	-0.382684	0	0.923879	0		$|
-356245136	0	object/static/structure/corellia/corl_power_arial_prime.iff	0	20.3621	28	1827.85	0.707109	0	0.707104	0		$|
-1364012511	0	object/static/structure/corellia/corl_power_box_node.iff	0	23.3621	28	1836.85	0.707109	0	0.707104	0		$|
-1798186635	0	object/static/structure/corellia/corl_power_box_node.iff	0	37.3621	28	1836.85	0.707109	0	0.707104	0		$|
-1352526075	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	30.3621	28	1836.85	0.707109	0	0.707104	0		$|
-1384545622	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	30.3621	28	1842.85	1	0	0	0		$|
-1697570728	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	18.362	28	1836.85	0.707109	0	0.707104	0		$|
-708293421	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	30.3621	28	1830.85	-3.48103e-07	0	1	0		$|
-1574153149	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	42.3622	28	1836.85	0.707109	0	0.707104	0		$|
-640336000	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	37.3621	28	1830.85	-3.48103e-07	0	1	0		$|
-136033243	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	37.3621	28	1842.85	1	0	0	0		$|
-679576211	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	23.3621	28	1830.85	-3.48103e-07	0	1	0		$|
-755838250	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	23.3622	28	1842.85	1	0	0	0		$|
-1994147924	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	30.3621	28	1824.85	1	0	0	0		$|
-839384774	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	37.362	28	1824.85	1	0	0	0		$|
-783878158	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	23.3621	28	1824.85	1	0	0	0		$|
-1779966207	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	30.362	28	1812.85	-3.48103e-07	0	1	0		$|
-1000427004	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	37.362	28	1812.85	-3.48103e-07	0	1	0		$|
-581695765	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	23.362	28	1812.85	-3.48103e-07	0	1	0		$|
-1621756186	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	30.362	28	1818.85	0.707109	0	0.707104	0		$|
-1796579464	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	37.362	28	1818.85	0.707109	0	0.707104	0		$|
-1154787398	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	23.3621	28	1818.85	0.707109	0	0.707104	0		$|
-1332609284	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	42.3621	28	1818.85	0.707109	0	0.707104	0		$|
-1567775110	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	18.362	28	1818.85	0.707109	0	0.707104	0		$|
-22498444	0	object/static/structure/corellia/corl_power_connector.iff	0	20.8375	31.3251	1821.3	0.92388	0	-0.382683	0		$|
-160221230	0	object/static/structure/corellia/corl_power_connector.iff	0	20.8028	31.3251	1834.37	0.92388	0	0.382683	0		$|
-773094635	0	object/static/structure/corellia/corl_power_connector.iff	0	37.4001	31.3251	1828.04	0.707109	0	0.707104	0		$|
-669667101	0	object/static/structure/corellia/corl_power_connector.iff	0	39.8187	31.3251	1839.33	-0.382683	0	0.92388	0		$|
-951443171	0	object/static/structure/corellia/corl_power_box_node.iff	0	23.362	28	1799.85	0.707109	0	0.707104	0		$|
-1675863660	0	object/static/structure/corellia/corl_power_box_node.iff	0	37.362	28	1799.85	0.707109	0	0.707104	0		$|
-677285736	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	30.362	28	1799.85	0.707109	0	0.707104	0		$|
-1451091776	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	30.362	28	1805.85	1	0	0	0		$|
-337472941	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	18.3619	28	1799.85	0.707109	0	0.707104	0		$|
-497542809	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	30.362	28	1793.85	-3.48103e-07	0	1	0		$|
-481036515	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	42.3621	28	1799.85	0.707109	0	0.707104	0		$|
-2027357817	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	37.3619	28	1793.85	-3.48103e-07	0	1	0		$|
-1655606659	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	37.362	28	1805.85	1	0	0	0		$|
-382676010	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	23.362	28	1793.85	-3.48103e-07	0	1	0		$|
-2078548910	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	23.362	28	1805.85	1	0	0	0		$|
-418660952	0	object/static/structure/corellia/corl_power_connector.iff	0	20.8101	31.3251	1797.38	0.92388	0	0.382683	0		$|
-1470053377	0	object/static/structure/corellia/corl_power_connector.iff	0	23.4575	31.3251	1809.2	0.707115	0	-0.707098	0		$|
-1285988818	0	object/static/structure/corellia/corl_power_connector.iff	0	30.2999	31.3251	1809.11	0.707115	0	-0.707098	0		$|
-1572514480	0	object/static/structure/corellia/corl_power_connector.iff	0	39.5383	31.3251	1802.69	0.92388	0	0.382683	0		$|
-2005344703	0	object/static/structure/corellia/corl_power_connector.iff	0	26.3967	31.3251	1842.35	1	0	0	0		$|
-1694401449	0	object/static/structure/corellia/corl_power_connector.iff	0	30.4278	31.3251	1828	0.707109	0	0.707104	0		$|
-186538767	0	object/static/structure/corellia/corl_power_connector.iff	0	39.5535	31.3251	1816.06	0.92388	0	-0.382683	0		$|
-122600461	0	object/static/structure/corellia/corl_power_connector.iff	0	34.0372	31.3251	1794.39	1	0	0	0		$|
-929473760	0	object/static/structure/corellia/corl_power_arial_prime.iff	0	39.3621	28	1827.85	0.707109	0	0.707104	0		$|
-265498504	0	object/static/structure/corellia/corl_power_arial_prime.iff	0	39.362	28	1809.85	0.707109	0	0.707104	0		$|
