objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	868.26	21.8538	1586.44	-0.703845	0	0.710354	0		$|
-1908401984	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	867.511	21.9803	1586.99	0.999989	0	-0.004601	0		$|
-2093773463	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	868.976	21.1265	1585.85	0.004602	0	0.99999	0		$|
-555016066	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	868.968	21.1265	1586.86	0.004594	0	0.999989	0		$|
-1556862676	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	868.251	21.1265	1585.82	0.004602	0	0.999989	0		$|
-1621582391	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	867.537	21.1265	1585.99	0.999989	0	-0.004602	0		$|
-1668142224	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	868.245	21.1265	1586.82	0.0046	0	0.999989	0		$|
-1847828235	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	868.279	21	1586.44	-0.703845	0	0.710354	0		$|
-565923755	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	867.528	21.1265	1586.99	0.999989	0	-0.004602	0		$|
-1927376940	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	868.96	21.9803	1585.86	0.004602	0	0.99999	0		$|
-694282569	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	868.228	21.9803	1586.82	0.004602	0	0.99999	0		$|
-556911782	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	867.519	21.9803	1585.98	0.999989	0	-0.004601	0		$|
-231542615	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	868.232	21.9803	1585.82	0.004602	0	0.99999	0		$|
-976317925	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	868.95	21.9803	1586.85	0.004591	0	0.999989	0		$|
-1960783934	0	object/static/structure/corellia/corl_imprv_flagpole_s01.iff	0	685	27.9381	1115	1	0	0	0		$|
-879410635	0	object/static/structure/general/streetlamp_small_blue_style_02.iff	0	1008	21	1458	1	0	0	0		$|
-1241413427	0	object/static/structure/general/streetlamp_small_blue_style_02.iff	0	1024	21	1474	1	0	0	0		$|
-2079230854	0	object/building/corellia/filler_building_corellia_style_05.iff	0	1124.93	21	1770.78	0.92388	0	-0.382683	0		$|
-2083494600	0	object/building/corellia/guild_combat_corellia_style_01.iff	0	680.805	21	1353.88	1	0	0	0		$|
-1946274642	-2083494600	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1677962170	-2083494600	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1647848179	-2083494600	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1062241431	-2083494600	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-854658269	-2083494600	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-2090498086	-2083494600	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-942219052	-2083494600	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-1720483051	-2083494600	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-609843239	-2083494600	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-751867451	0	object/building/corellia/guild_commerce_corellia_style_01.iff	0	726.666	21	1353.43	1	0	0	0		$|
-641399737	-751867451	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-977230724	-751867451	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1246571693	-751867451	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1674091023	-751867451	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1182814570	-751867451	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-882045225	-751867451	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1550073655	-751867451	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-409244986	-751867451	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-280675418	-751867451	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-2133527664	0	object/building/corellia/guild_university_corellia_style_01.iff	0	622.716	21	1416.9	0.70711	0	0.707104	0		$|
-517957242	-2133527664	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-416999969	-2133527664	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1804617885	-2133527664	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-648240706	-2133527664	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1239926135	-2133527664	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1416801220	-1239926135	object/tangible/collection/col_force_shui_painting_05.iff	0	6155.21	2.88741	4102.95	0.000754746	0.319309	0.94765	0.00025431		$|
-1550759483	-2133527664	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1813593959	-2133527664	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-1685100866	-2133527664	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-91884238	-1685100866	object/tangible/collection/scout_trooper_left_bicep.iff	0	6147.07	0.948467	4081.99	-0.568882	0.0110503	0.613852	0.547207		$|
-507892488	-2133527664	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1424652355	0	object/building/corellia/association_hall_civilian_corellia.iff	0	641.988	21	1275.94	1	0	0	0		$|
-1927988745	-1424652355	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1948313463	-1424652355	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1331595969	-1424652355	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1939786804	-1424652355	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1376581304	-1424652355	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-327503350	-1424652355	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1408844359	-1424652355	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-850991870	-1424652355	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1579429420	-850991870	object/tangible/furniture/modern/coffee_table_modern_style_01.iff	0	6123.18	2.25	4107.54	0.707107	0	-0.707106	0		$|
-414188864	-850991870	object/static/item/item_chair_metal_wheeled_01.iff	0	6122.26	2.25	4107.52	0.707107	0	0.707107	0		$|
-2054174542	-850991870	object/static/item/item_storage_cabinet_01.iff	0	6121.78	2.25	4105.65	1	0	0	0		$|
