objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/endor/endr_lake_rail8m.iff	0	969.859	191.729	87.1191	1	0	0	0		$|
-1908401984	0	object/static/structure/dantooine/dant_fence_4m.iff	0	996.706	184.675	80.3159	0.987849	0.0119513	-0.119114	-0.0991155		$|
-2093773463	0	object/static/structure/dantooine/dant_fence_4m.iff	0	999.279	184.162	78.978	-0.632648	0.037234	0.773131	-0.025244		$|
-555016066	0	object/static/structure/dantooine/dant_fence_4m.iff	0	997.521	184.488	76.5767	0.985754	-0.0175529	-0.107629	-0.128052		$|
-1556862676	0	object/static/structure/dantooine/dant_fence_4m.iff	0	995.445	184.968	78.0161	-0.633218	0.0116083	0.773828	-0.00949898		$|
-1621582391	0	object/static/structure/dantooine/dant_large_rock_hut.iff	0	970.064	190.266	88.147	-0.0291993	0	0.999574	0		$|
-1668142224	0	object/static/structure/general/gravestone_generic_style_05.iff	0	996.34	184.71	77.3843	0.774332	-0.0101692	0.632601	-0.0110259		$|
-1847828235	0	object/static/structure/general/gravestone_generic_style_04.iff	0	996.031	184.618	78.9419	0.774332	-0.00948973	0.632601	-0.0116159		$|
-565923755	0	object/static/structure/general/campfire_ash.iff	0	970.084	189.675	95.9238	0.966236	0.196877	0.164688	-0.0224951		$|
