objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/general/endor_korga_cave.iff	0	195.542	37.8508	1505.28	0.0749295	0	0.997189	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-2093773463	object/tangible/container/loot/placable_loot_crate.iff	0	-1994.89	-48.9319	-2110.33	0.707107	0	-0.707106	0		$|
-1556862676	-2093773463	object/tangible/container/loot/placable_loot_crate.iff	0	-1995.46	-67.6199	-2096.9	1	0	0	0		$|
-1621582391	-2093773463	object/tangible/collection/rare_rifle_ewok_crossbow.iff	0	-1997.85	-67.0331	-2090.43	0.714613	-0.0414666	0.688695	0.115355		$|
-1668142224	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1847828235	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-565923755	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1927376940	-565923755	object/tangible/container/loot/placable_loot_crate.iff	0	-1951.18	-45.6414	-2144.92	0.707107	0	-0.707106	0		$|
-694282569	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-556911782	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-231542615	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-976317925	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1960783934	-976317925	object/tangible/container/loot/placable_loot_crate.iff	0	-1852.58	-66.7495	-2155.06	0.707107	0	-0.707107	0		$|
-879410635	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1241413427	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-2079230854	-1241413427	object/tangible/container/loot/placable_loot_crate.iff	0	-1974.94	-46.0203	-2189.56	0.707107	0	0.707107	0		$|
-2083494600	-1241413427	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-1958.87	-46.2452	-2196.68	0.37824	0.0118042	0.924884	0.037204		$|
-1946274642	-1241413427	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-1961.47	-46.2269	-2196.65	0.987178	0.159286	-0.00318615	-0.00987211		$|
-1677962170	-1241413427	object/tangible/dungeon/corellian_corvette/corvette_search_neutral_rescue_03.iff	0	-1960.12	-46.1086	-2197.07	0.989456	0.144485	-0.0014449	0.00989489		$|
-1647848179	0	object/building/military/military_outpost_guard_house_rebel.iff	0	1968.36	0.383341	923.246	-0.168397	0	0.985719	0		$|
-1062241431	-1647848179	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-854658269	-1647848179	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-2090498086	0	object/building/military/military_outpost_guard_house_rebel.iff	0	1968.38	-3.22248	923.239	-0.000649877	0.816083	0.00046022	0.577934		$|
-942219052	-2090498086	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1720483051	-2090498086	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-609843239	0	object/static/item/item_tool_sensor_beacon.iff	0	2027.37	11.6729	935.866	1	0	0	0		$|
-751867451	0	object/static/item/item_tool_sensor_beacon.iff	0	2004.37	7.51942	980.757	1	0	0	0		$|
-641399737	0	object/static/item/item_tool_sensor_beacon.iff	0	1929.37	10.0161	953.042	1	0	0	0		$|
-977230724	0	object/static/item/item_tool_sensor_beacon.iff	0	1955.15	7.6412	988.589	1	0	0	0		$|
-1246571693	0	object/tangible/camp/camp_tent_s5.iff	0	1956.39	3.43095	947.798	-0.637151	0	0.770739	0		$|
-1674091023	0	object/static/structure/general/streetlamp_large_red_style_01.iff	0	1953.94	3.10565	944.484	0.0491837	0	0.99879	0		$|
-1182814570	0	object/static/structure/general/banner_rebel_style_01.iff	0	1958.03	3.22846	943.654	0.979061	0	0.203567	0		$|
