objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/endor/endor_village_tree.iff	0	105	9	72.5	-3.20013e-08	0	1	0		$|
-1908401984	0	object/building/endor/endor_catwalk.iff	0	105	29	56.5	1	0	0	0		$|
-2093773463	0	object/building/endor/endor_catwalk.iff	0	89	29.072	40.5	0.707108	0	-0.707105	0		$|
-555016066	0	object/building/endor/endor_village_tree.iff	0	105	9	40.5	-3.20013e-08	0	1	0		$|
-1556862676	0	object/building/endor/endor_forest_hut.iff	0	110.107	28.9998	69.1935	0.466208	0	0.884675	0		$|
-1621582391	0	object/building/endor/endor_forest_hut.iff	0	100.663	9	62.8935	-0.115538	0	0.993303	0		$|
-1668142224	0	object/building/endor/endor_forest_hut.iff	0	101.19	19.0786	67.5467	-0.328769	0	0.94441	0		$|
-1847828235	0	object/building/endor/endor_catwalk_cap.iff	0	94	29.072	40.5	0.707108	0	-0.707105	0		$|
-565923755	0	object/building/endor/endor_village_tree.iff	0	82.5	9	72.5	0.707108	0	0.707106	0		$|
-1927376940	0	object/building/endor/endor_catwalk_cap.iff	0	93.75	29	72.5	0.707108	0	-0.707106	0		$|
-694282569	0	object/building/endor/endor_catwalk_cap.iff	0	93.75	18.9258	72.5	-0.707107	0	0.707107	0		$|
-556911782	0	object/building/endor/endor_village_tree_viewpoint.iff	0	104.5	29	84	1	0	0	0		$|
-231542615	0	object/building/endor/endor_village_tree_viewpoint.iff	0	82.4032	29	61.0031	3.20013e-08	0	1	0		$|
-976317925	0	object/building/endor/endor_catwalk.iff	0	82.5	19	56.5	1	0	0	0		$|
-1960783934	0	object/building/endor/endor_catwalk_cap.iff	0	82.5	19	51.5	1	0	0	0		$|
-879410635	0	object/building/endor/endor_catwalk.iff	0	82.5	19	46.5	1	0	0	0		$|
-1241413427	0	object/building/endor/endor_catwalk_cap.iff	0	82.5	19	61.5	1	0	0	0		$|
-2079230854	0	object/building/endor/endor_catwalk_cap.iff	0	82.5	19	41.5	1	0	0	0		$|
-2083494600	0	object/building/endor/endor_catwalk.iff	0	82.5	19	36.5	1	0	0	0		$|
-1946274642	0	object/building/endor/endor_catwalk_cap.iff	0	82.5	19	31.5	1	0	0	0		$|
-1677962170	0	object/building/endor/endor_catwalk.iff	0	82.5	19	26.5	1	0	0	0		$|
-1647848179	0	object/building/endor/endor_catwalk_cap.iff	0	82.5	19	21.5	1	0	0	0		$|
-1062241431	0	object/building/endor/endor_village_tree.iff	0	82.5	9	10.5	-0.707103	0	0.70711	0		$|
-854658269	0	object/building/endor/endor_catwalk.iff	0	79	29.072	40.5	-0.707107	0	0.707107	0		$|
-2090498086	0	object/building/endor/endor_catwalk_cap.iff	0	84	29.072	40.5	-0.707107	0	0.707107	0		$|
-942219052	0	object/building/endor/endor_village_tree.iff	0	63	9.07185	40.5	-0.707103	0	0.70711	0		$|
-1720483051	0	object/building/endor/endor_village_tree_viewpoint.iff	0	105	19	61	3.20013e-08	0	1	0		$|
-609843239	0	object/building/endor/endor_village_tree_viewpoint.iff	0	105	19	29	0	0	1	0		$|
-751867451	0	object/building/endor/endor_village_tree_viewpoint.iff	0	93.5	19	40.5	0.707108	0	-0.707106	0		$|
-641399737	0	object/building/endor/endor_village_tree_viewpoint.iff	0	105	29	29	0	0	1	0		$|
-977230724	0	object/building/endor/endor_village_tree_viewpoint.iff	0	71	19	10.5	0.707108	0	-0.707106	0		$|
-1246571693	0	object/building/endor/endor_village_tree_viewpoint.iff	0	71	29	10.5	0.707108	0	-0.707106	0		$|
-1674091023	0	object/building/endor/endor_village_tree_viewpoint.iff	0	82.5	29	22	1	0	0	0		$|
-1182814570	0	object/building/endor/endor_village_tree_viewpoint.iff	0	71	29	72.5	0.707111	0	-0.707102	0		$|
-882045225	0	object/building/endor/endor_village_tree_viewpoint.iff	0	51.5	29	40.5	0.707112	0	-0.707101	0		$|
-1550073655	0	object/building/endor/endor_village_tree_viewpoint.iff	0	51.5	19	40.5	0.707112	0	-0.707101	0		$|
-409244986	0	object/building/endor/endor_village_tree_viewpoint.iff	0	63	19	52	1	0	0	0		$|
-280675418	0	object/building/endor/endor_village_tree_viewpoint.iff	0	63	29	52	1	0	0	0		$|
-2133527664	0	object/building/endor/endor_village_tree_viewpoint.iff	0	94	29	10.5	0.707107	0	0.707106	0		$|
-517957242	0	object/building/endor/endor_forest_hut.iff	0	96.0157	9	66.457	-0.417594	0	0.908633	0		$|
-416999969	0	object/building/endor/endor_forest_hut.iff	0	99.6883	9	48.2504	0.94441	0	-0.328769	0		$|
-1804617885	0	object/building/endor/endor_forest_hut.iff	0	74.2795	9	66.8586	-0.243329	0	0.969944	0		$|
-648240706	0	object/building/endor/endor_forest_hut.iff	0	71.2103	9	46.164	0.900447	0	0.434966	0		$|
-1239926135	0	object/building/endor/endor_forest_hut.iff	0	86.6033	8.88653	63.3652	0.069148	0	0.997606	0		$|
-1416801220	0	object/building/endor/endor_forest_hut.iff	0	66.0803	9	50.1928	0.980066	0	0.19867	0		$|
-1550759483	0	object/building/endor/endor_forest_hut.iff	0	73.7568	9	41.652	0.761611	0	0.648034	0		$|
-1813593959	0	object/building/endor/endor_forest_hut.iff	0	94.7094	9	42.0427	0.748499	0	-0.663136	0		$|
-1685100866	0	object/building/endor/endor_forest_hut.iff	0	95.2828	9	36.4581	-0.519098	0	0.854715	0		$|
-91884238	0	object/building/endor/endor_forest_hut.iff	0	90.3737	9	16.4936	0.879969	0	0.475031	0		$|
-507892488	0	object/building/endor/endor_forest_hut.iff	0	84.7768	9	20.7502	0.998988	0	0.044984	0		$|
-1424652355	0	object/building/endor/endor_forest_hut.iff	0	78.7327	9	20.0266	0.967663	0	-0.252246	0		$|
-1927988745	0	object/building/endor/endor_forest_hut.iff	0	73.5514	9	35.7331	0.522009	0	0.85294	0		$|
-1948313463	0	object/building/endor/endor_forest_hut.iff	0	101.458	29.0676	77.6123	0.953847	0	-0.300294	0		$|
-1331595969	0	object/building/endor/endor_forest_hut.iff	0	86.0961	19.0571	67.6135	0.304301	0	0.952576	0		$|
-1939786804	0	object/building/endor/endor_forest_hut.iff	0	78.8688	29.0647	67.2775	-0.291501	0	0.956571	0		$|
-1376581304	0	object/building/endor/endor_forest_hut.iff	0	85.7837	29.0609	76.8677	0.952334	0	0.305058	0		$|
-327503350	0	object/building/endor/endor_forest_hut.iff	0	109.951	29.0569	37.4009	0.425219	0	0.90509	0		$|
-1408844359	0	object/building/endor/endor_forest_hut.iff	0	99.9444	19.0275	36.9204	-0.431176	0	0.902268	0		$|
-850991870	0	object/building/endor/endor_forest_hut.iff	0	59.4001	29.1241	45.3273	0.955336	0	-0.295521	0		$|
-1579429420	0	object/building/endor/endor_forest_hut.iff	0	59.5613	29.1241	35.6861	-0.320063	0	0.947396	0		$|
-414188864	0	object/building/endor/endor_forest_hut.iff	0	59.7829	19.1473	45.528	0.94441	0	-0.32877	0		$|
-2054174542	0	object/building/endor/endor_forest_hut.iff	0	77.5975	19.0548	13.9118	0.884675	0	-0.466209	0		$|
-580396567	0	object/building/endor/endor_forest_hut.iff	0	77.7613	29.0485	7.23653	-0.466912	0	0.884304	0		$|
-1160876236	0	object/building/endor/endor_tiki_torch.iff	0	95.9919	9	49.5497	1	0	0	0		$|
-995942589	0	object/building/endor/endor_tiki_torch.iff	0	74.6845	9.26159	63.4908	1	0	0	0		$|
-1879421507	0	object/building/endor/endor_tiki_torch.iff	0	91.7224	9	19.5571	1	0	0	0		$|
-57733465	0	object/building/endor/endor_tiki_torch.iff	0	95.9525	19.0232	66.0548	1	0	0	0		$|
-166869423	0	object/building/endor/endor_tiki_torch.iff	0	107.266	29.1715	82.981	1	0	0	0		$|
-1334587254	0	object/building/endor/endor_tiki_torch.iff	0	84.7586	28.9601	82.7617	1	0	0	0		$|
-1978261515	0	object/building/endor/endor_tiki_torch.iff	0	54.1967	19.0684	46.7629	1	0	0	0		$|
-961985415	0	object/building/endor/endor_tiki_torch.iff	0	54.7586	29.0781	33.4383	1	0	0	0		$|
-1517888095	0	object/building/endor/endor_tiki_torch.iff	0	115.559	28.966	70.0315	1	0	0	0		$|
-366350694	0	object/building/endor/endor_tiki_torch.iff	0	115.397	29.0257	38.1265	1	0	0	0		$|
-797489960	0	object/building/endor/endor_tiki_torch.iff	0	76.6244	28.9471	1.70279	0.999888	0	0.0149994	0		$|
-819222594	0	object/building/endor/endor_tiki_torch.iff	0	60.4343	29.1443	50.9714	1	0	0	0		$|
-245990504	0	object/building/endor/endor_tiki_torch.iff	0	77.4578	9	38.9248	1	0	0	0		$|
-296982175	0	object/building/endor/endor_tiki_torch.iff	0	120.425	9.69756	0.910521	1	0	0	0		$|
-1370878343	0	object/building/endor/endor_tiki_torch.iff	0	74.7865	9	22.0976	1	0	0	0		$|
-907629344	0	object/building/endor/endor_tiki_torch.iff	0	89.0217	19.0175	63.2761	1	0	0	0		$|
-1734547049	0	object/static/structure/general/campfire_fresh.iff	0	97.6687	9	60.638	1	0	0	0		$|
-634427143	0	object/building/endor/endor_catwalk_cap.iff	0	73.9251	29.0273	40.5444	-0.707107	0	0.707107	0		$|
-1998115094	0	object/building/endor/endor_catwalk_cap.iff	0	73.9308	29.0273	40.5002	-0.707107	0	0.707107	0		$|
-2049076531	0	object/building/endor/endor_tiki_torch.iff	0	94.5762	29.3508	38.8375	1	0	0	0		$|
-727431475	0	object/building/endor/endor_catwalk.iff	0	79.204	28.9096	996.894	0.717911	0	0.696135	0		$|
-1658075832	0	object/building/endor/endor_catwalk.iff	0	86.2513	28.9439	997.053	-0.700284	0	0.713864	0		$|
-487332026	0	object/building/endor/endor_catwalk.iff	0	73.8427	28.9075	999.95	0.992809	0	-0.119712	0		$|
-1526027737	0	object/building/endor/endor_catwalk.iff	0	72.2226	28.9357	1006.81	0.113956	0	0.993486	0		$|
-31736537	0	object/building/endor/endor_catwalk.iff	0	70.6118	28.9419	1013.68	0.992809	0	-0.119712	0		$|
-1976131687	0	object/building/endor/endor_forest_hut.iff	0	74.2699	14.3391	999.729	1	0	0	0		$|
-310702828	0	object/building/endor/endor_forest_hut.iff	0	88.9268	14.887	997.859	0.796084	0	-0.605186	0		$|
