objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/military/pirate_outpost.iff	0	1197	24	654	-3.20013e-08	0	1	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1556862676	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1621582391	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1668142224	-1621582391	object/static/creature/droids_21b_medical.iff	0	-2044.72	0.125266	4094.15	-3.20013e-08	0	1	0		$|
-1847828235	-1621582391	object/static/item/item_medic_bacta_tank_advanced.iff	0	-2042.55	0.125266	4092.63	1	0	0	0		$|
-565923755	-1621582391	object/static/item/item_medic_bacta_tank_advanced.iff	0	-2043.43	0.125266	4091.96	-3.20013e-08	0	1	0		$|
-1927376940	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-694282569	-1927376940	object/static/creature/droids_21b_medical.iff	0	-2053.43	0.125266	4093.34	0.768054	0	0.640385	0		$|
-556911782	0	object/static/structure/corellia/corl_power_connector.iff	0	1166.51	26.9955	583.996	1	0	0	0		$|
-231542615	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	1170.5	24	584.012	1	0	0	0		$|
-976317925	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	1170.51	24	588.015	1	0	0	0		$|
-1960783934	0	object/static/structure/general/streetlamp_small_blue_style_01.iff	0	1162.91	24.052	588.049	1	0	0	0		$|
-879410635	0	object/static/structure/general/streetlamp_small_blue_style_01.iff	0	1170.49	24.095	588.057	1	0	0	0		$|
-1241413427	0	object/static/structure/general/streetlamp_small_red_style_01.iff	0	1120.7	30.0651	602.325	1	0	0	0		$|
-2079230854	0	object/static/structure/general/streetlamp_small_red_style_01.iff	0	1228.75	30.0606	646.001	1	0	0	0		$|
-2083494600	0	object/static/structure/military/military_column_weak_rebel_style_01.iff	0	1114	24	647.471	1	0	0	0		$|
-1946274642	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	1122	22.5782	647.471	1	0	0	0		$|
-1677962170	0	object/static/structure/military/military_column_weak_rebel_style_01.iff	0	1130	22.5782	647.471	1	0	0	0		$|
-1647848179	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	1138	22.5782	647.471	1	0	0	0		$|
-1062241431	0	object/static/installation/mockup_power_generator_fusion_style_1.iff	0	1134	24	651	0.707107	0	0.707107	0		$|
-854658269	0	object/static/installation/mockup_power_generator_fusion_style_1.iff	0	1134	24	657	0.707107	0	0.707107	0		$|
-2090498086	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	1186	24	593	1	0	0	0		$|
-942219052	0	object/building/military/outpost_cloning_facility_s02.iff	0	1152	24	654	3.20013e-08	0	1	0		$|
-1720483051	-942219052	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-609843239	-942219052	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-751867451	-942219052	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-641399737	-942219052	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-977230724	-942219052	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
