objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/military/military_base_shed_rebel_style_01.iff	0	739.019	5.23407	892.043	0.822502	0	-0.568762	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1556862676	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1621582391	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1847828235	0	object/static/structure/general/banner_rebel_style_01.iff	0	732.499	8.35877	896.87	0.661649	0.594246	-0.348472	0.296073		$|
-565923755	0	object/static/structure/dathomir/nsister_fence_style_01.iff	0	1240.22	48.266	402.523	0.996004	-0.0604828	-0.00606604	0.0654325		$|
-1927376940	0	object/static/structure/dathomir/nsister_fence_style_01.iff	0	1242.09	48.4963	410.805	0.964812	0.0052558	0.261475	-0.0272095		$|
-694282569	0	object/static/structure/dathomir/nsister_fence_style_01.iff	0	1249.29	49.3759	416.615	0.832634	-0.0703889	0.548741	-0.0254985		$|
-556911782	0	object/static/structure/general/debris_deathstar_conduit.iff	0	1235.28	34.165	835.657	0.00417527	0.384078	0.902561	-0.194549		$|
-231542615	0	object/static/structure/general/prp_junk_s8.iff	0	1235.15	33.4764	835.676	0.418767	0.558692	0.570713	0.432186		$|
-976317925	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	1235.74	33.5338	836.734	0.919102	0	-0.394019	0		$|
-1960783934	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	1720.82	83.1236	1205.44	0.995004	0	0.0998334	0		$|
-879410635	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	1729.27	83.119	1204.1	0.997888	0	0.0649542	0		$|
-1241413427	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	1722.42	82.7508	1212.77	0.99664	0.0464978	0.0637461	0.0219983		$|
-2079230854	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	1731.92	82.959	1210.41	0.979074	0.0440881	0.198468	-0.00893711		$|
-2083494600	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	1733.37	83.4051	1213.42	-0.47449	-0.514553	0.599176	-0.388694		$|
-1946274642	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	1732.34	83.6789	1217.33	0.780707	0	-0.624897	0		$|
-1677962170	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	1723.46	83.1946	1219.97	0.995281	0.053106	0.062541	0.0518124		$|
