objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/particle/pt_flocking_glowzees.iff	0	1113.77	73.7823	184.28	1	0	0	0		$|
-1908401984	0	object/building/corellia/ply_corl_house_s_s02_fp1.iff	0	1221.96	72.9991	486.189	0.00420401	0	0.999991	0		$|
-2093773463	-1908401984	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-555016066	-2093773463	object/tangible/furniture/modern/coffee_table_modern_style_01.iff	0	8188.42	0.625	6146.25	1	0	0	0		$|
-1556862676	-2093773463	object/tangible/furniture/all/frn_all_lamp_desk_s01.iff	0	8188.44	1.41557	6146.73	1	0	0	0		$|
-1621582391	-2093773463	object/tangible/furniture/all/frn_all_chair_recliner_s1.iff	0	8187.93	0.625	6144.89	0.949235	0	0.314567	0		$|
-1668142224	-2093773463	object/static/structure/general/data_terminal_wall_s2.iff	0	8185.2	0.372018	6147.75	0.707107	0	0.707106	0		$|
-1847828235	-2093773463	object/tangible/furniture/all/frn_all_couch_sm_s1.iff	0	8190.1	0.625	6149.43	-0.387298	0	0.921955	0		$|
-565923755	-2093773463	object/tangible/furniture/all/frn_all_couch_sm_s1.iff	0	8186.75	0.625	6149.48	0.382683	0	0.92388	0		$|
-1927376940	-2093773463	object/tangible/furniture/all/frn_all_potted_plants_sml_s04.iff	0	8186.27	0.625	6145.8	1	0	0	0		$|
-694282569	-2093773463	object/static/item/item_diagnostic_screen.iff	0	8187.57	1.41557	6146.59	0.296281	0	0.955101	0		$|
-556911782	-2093773463	object/static/item/item_tool_radio.iff	0	8189.75	1.38395	6146.48	0.952334	0	0.305059	0		$|
-231542615	-1908401984	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-976317925	-231542615	object/static/item/item_medic_bacta_tank_advanced.iff	0	8197.62	0.625	6149.36	0.324796	0	0.945784	0		$|
-1960783934	-231542615	object/static/item/item_medic_bacta_tank.iff	0	8197.02	0.625	6150.11	-0.475733	0	0.87959	0		$|
-879410635	-231542615	object/tangible/furniture/modern/coffee_table_modern_style_02.iff	0	8195.55	0.625	6151.05	1	0	0	0		$|
