objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/structure/military/military_wall_weak_imperial_style_01.iff	0	1754.6	35.0003	722.538	0.995953	0	-0.0898786	0		$|
-1908401984	0	object/building/military/outpost_shed_s05.iff	0	1711.01	35	744.001	1	0	0	0		$|
-2093773463	-1908401984	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-555016066	-1908401984	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1556862676	-1908401984	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1621582391	-1908401984	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1668142224	-1908401984	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1847828235	-1668142224	object/tangible/collection/rare_pistol_precise_dl44.iff	0	2050.87	0.539659	-4097.91	-0.696116	-0.106114	0.102895	0.702548		$|
-565923755	-1908401984	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1927376940	0	object/building/military/outpost_starport.iff	0	1760.42	35	782.542	-3.27029e-07	0	1	0		$|
-694282569	-1927376940	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-556911782	-694282569	object/tangible/terminal/terminal_space.iff	0	2040.59	0.146595	-4115.21	1	0	0	0		$|
-231542615	0	object/static/structure/corellia/corl_imprv_wall_4x16_s02.iff	0	1805	34.5647	774	0.707107	0	0.707106	0		$|
-976317925	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	1802.21	34.4045	789.976	0.820964	0	0.57098	0		$|
-1960783934	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1805	34.7252	766	1	0	0	0		$|
-879410635	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1805	34.6965	782	1	0	0	0		$|
-1241413427	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1798.98	34.4313	798.05	0.99639	0	0.0848977	0		$|
-2079230854	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	1791.9	34.4523	803.174	0.951316	-0.00615215	0.307566	-0.0190289		$|
-2083494600	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1784.78	34.9874	807.768	1	0	0	0		$|
-1946274642	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	1768.1	35	807.827	1	0	0	0		$|
-1677962170	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1751.21	35	807.834	1	0	0	0		$|
