objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/yavin/dark_enclave.iff	0	974.1	79	310.18	0.707113	0	0.7071	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1556862676	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1621582391	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1847828235	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-565923755	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1927376940	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-694282569	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-556911782	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-231542615	-774325041	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
-976317925	-774325041	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
-1960783934	-774325041	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
-879410635	-774325041	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
-1241413427	-774325041	object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
-2079230854	-774325041	object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
-2083494600	-774325041	object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
-1946274642	-774325041	object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
-1677962170	-774325041	object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
-1647848179	-774325041	object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
-1062241431	-774325041	object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
-854658269	-774325041	object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
-2090498086	-774325041	object/cell/cell.iff	24	0	0	0	1	0	0	0		$|
-942219052	-774325041	object/cell/cell.iff	25	0	0	0	1	0	0	0		$|
-1720483051	-774325041	object/cell/cell.iff	26	0	0	0	1	0	0	0		$|
-609843239	-774325041	object/cell/cell.iff	27	0	0	0	1	0	0	0		$|
-751867451	0	object/static/structure/general/poi_all_obelisk_s01.iff	0	949.045	80.5076	278.55	0.764842	0	-0.644218	0		$|
-641399737	0	object/static/structure/general/poi_all_obelisk_s01.iff	0	1002.36	63.8448	316.94	0.5653	0	0.824886	0		$|
-977230724	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	994	80.3911	288	1	0	0	0		$|
-1246571693	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	989	80.4847	288	-3.20013e-08	0	1	0		$|
-1674091023	0	object/static/structure/nobuild/nobuild_64.iff	0	31.1982	37.1522	1619.14	1	0	0	0		$|
-1182814570	0	object/building/military/military_base_shed_imperial_style_cantina_s01.iff	0	28.1963	37.3387	1628.19	0.169967	0	0.98545	0		$|
-882045225	-1182814570	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1550073655	-1182814570	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-409244986	-1182814570	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-280675418	-1182814570	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-2133527664	-1182814570	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-517957242	-1182814570	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-416999969	0	object/building/military/military_base_shed_imperial_style_prison_01.iff	0	46.7842	37.4029	1619.48	-0.572215	0	0.820104	0		$|
-1804617885	-416999969	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-648240706	-416999969	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1239926135	-416999969	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1416801220	-416999969	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1550759483	-416999969	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1813593959	-416999969	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1685100866	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	273.429	93.0506	975.739	-0.660877	-0.0523915	0.747227	0.0463371		$|
-91884238	0	object/static/structure/general/campfire_ash.iff	0	278.771	93.039	976.198	1	0	0	0		$|
-507892488	0	object/static/flora/flora_decd_scorched_tallbirch.iff	0	1575.36	98.8227	1425.84	-0.624155	-0.0169285	0.296237	0.722764		$|
