objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/item/item_food_vegetable_s01.iff	0	1614.68	75.9708	710.8	1	0	0	0		$|
-1908401984	0	object/static/item/item_food_vegetable_s02.iff	0	1610.73	75.9611	713.127	1	0	0	0		$|
-2093773463	0	object/static/item/item_food_vegetable_s03.iff	0	1621.57	75.9342	709.121	1	0	0	0		$|
-555016066	0	object/static/item/item_food_vegetable_s02.iff	0	1621.56	75.9679	713.371	1	0	0	0		$|
-1556862676	0	object/static/item/item_food_vegetable_s01.iff	0	1616.14	75.9773	709.328	1	0	0	0		$|
-1621582391	0	object/building/general/rori_torton_cave.iff	0	187.909	92.6429	1592.43	0.810963	0	0.585097	0		$|
-1668142224	-1621582391	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1847828235	-1621582391	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-565923755	-1847828235	object/tangible/container/loot/placable_loot_crate_skeleton_bith.iff	0	2036.81	-23.022	6113.21	0.421806	-0.035339	0.903586	-0.0660569		$|
-1927376940	-1621582391	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-694282569	-1927376940	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	2065.42	-32.0309	6067.44	0.890511	0.106994	-0.440791	-0.0352976		$|
-556911782	-1621582391	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-231542615	-1621582391	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-976317925	-231542615	object/tangible/container/loot/placable_loot_crate_skeleton_ithorian.iff	0	2038.67	-36.6245	6004.92	0.997439	0.0149477	-0.00124852	-0.069936		$|
-1960783934	-1621582391	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-879410635	-1621582391	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-1241413427	-879410635	object/tangible/container/loot/placable_loot_crate_skeleton_bith.iff	0	2031.83	-57.5669	5931.29	0.999221	0.0251358	-0.0301107	-0.00424637		$|
-2079230854	-1621582391	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-2083494600	-2079230854	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	1936.36	-61.5008	6021.3	0.996978	-0.0549386	0.00192364	-0.0548892		$|
-1946274642	-1621582391	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1677962170	-1946274642	object/tangible/collection/rare_melee_darstaiis_sickle.iff	0	2035.78	-61.0407	6050.05	-0.0562482	0.722015	-0.687338	-0.0556439		$|
-1647848179	-1946274642	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	2036.91	-60.8759	6049.49	0.764796	0.0358119	-0.643264	0.00403285		$|
-1062241431	-1621582391	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-854658269	-1621582391	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-2090498086	-854658269	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	1956.71	-92.9294	6043.56	0.257137	-0.0202782	0.965936	-0.0209313		$|
-942219052	0	object/static/structure/dantooine/dant_fence_8m.iff	0	1620.03	75.9486	707.55	1	0	0	0		$|
-1720483051	0	object/static/structure/dantooine/dant_fence_8m.iff	0	1612.03	75.952	707.581	1	0	0	0		$|
-609843239	0	object/static/structure/dantooine/dant_fence_8m.iff	0	1608.16	75.9597	711.672	0.707107	0	-0.707106	0		$|
-751867451	0	object/static/structure/dantooine/dant_fence_8m.iff	0	1623.98	75.9581	711.72	0.707107	0	0.707106	0		$|
-641399737	0	object/static/structure/dantooine/dant_fence_8m.iff	0	1620.1	75.9555	715.73	1	0	0	0		$|
-977230724	0	object/static/structure/dantooine/dant_fence_8m.iff	0	1612.07	75.9651	715.708	1	0	0	0		$|
-1246571693	0	object/tangible/camp/camp_tent_s1.iff	0	1608.28	75.9297	703.192	0.96639	0	0.257081	0		$|
-1674091023	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	1619.21	75.9595	703.655	1	0	0	0		$|
-1182814570	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1620.34	76.2913	701.954	0.935897	0	0.352274	0		$|
-882045225	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1620.47	75.9722	702.137	0.935897	0	0.352274	0		$|
-1550073655	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1620.16	75.9706	701.746	0.935897	0	0.352274	0		$|
