objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/general/rori_kobola_cave.iff	0	1222.54	97.8349	135.031	-0.435683	0	0.9001	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-1908401984	object/tangible/container/loot/placable_loot_crate.iff	0	-6116.51	-28.1306	-9.62569	-0.688354	0.110746	0.708756	-0.107558		$|
-555016066	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1556862676	-555016066	object/tangible/container/loot/placable_loot_crate.iff	0	-6096.77	-47.2679	-13.2615	0.466913	0	0.884303	0		$|
-1621582391	-555016066	object/tangible/container/loot/placable_loot_crate.iff	0	-6089.68	-68.2797	-42.0993	0.693111	0	0.720831	0		$|
-1668142224	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1847828235	-1668142224	object/tangible/container/loot/placable_loot_crate.iff	0	-6047.08	-62.2495	-15.6194	0.731359	-0.0204461	-0.681332	0.0219474		$|
-565923755	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1927376940	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-694282569	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-556911782	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-231542615	-556911782	object/tangible/container/loot/placable_loot_crate.iff	0	-6055.85	-66.9084	-142.298	0.982004	0	-0.188859	0		$|
-976317925	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1960783934	-976317925	object/tangible/container/loot/placable_loot_crate.iff	0	-6007.37	-66.24	-104.198	0.808027	0	-0.589145	0		$|
-879410635	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1241413427	-879410635	object/tangible/container/loot/placable_loot_crate.iff	0	-5952.56	-66.7693	-102.643	-0.696707	0	0.717356	0		$|
-2079230854	-879410635	object/tangible/collection/rare_pistol_or5_de10.iff	0	-5951.47	-65.2891	-105.972	-0.706262	0	0	0.707951		$|
-2083494600	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1946274642	-2083494600	object/tangible/container/loot/placable_loot_crate.iff	0	-6098.58	-48.8154	-100.617	0.729645	0.0632982	0.680827	0.00929997		$|
-1677962170	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-1647848179	-1677962170	object/tangible/container/loot/placable_loot_crate.iff	0	-6068.15	-46.5373	-142.298	0.717911	0	0.696135	0		$|
