objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/structure/general/streetlamp_large_style_02.iff	0	170.495	6	1189.42	0.707107	0	0.707107	0		$|
-1908401984	0	object/static/structure/general/streetlamp_large_style_02.iff	0	170.547	6	1138.65	0.707107	0	0.707107	0		$|
-2093773463	0	object/static/structure/general/streetlamp_large_style_02.iff	0	285.613	6	1091.97	0.00499963	0	0.999988	0		$|
-555016066	0	object/static/structure/general/streetlamp_large_style_02.iff	0	164.423	6	1296.11	-3.48103e-07	0	1	0		$|
-1556862676	0	object/static/structure/general/streetlamp_large_style_02.iff	0	288.405	6	1241.83	0.97898	0	0.203957	0		$|
-1621582391	0	object/static/structure/general/streetlamp_large_style_02.iff	0	243.018	6	1101.98	0.0503765	0	0.99873	0		$|
-1668142224	0	object/static/structure/general/streetlamp_large_style_02.iff	0	134.8	6	1058.03	0.707107	0	0.707107	0		$|
-1847828235	0	object/static/structure/general/streetlamp_large_style_02.iff	0	361.368	6	1011.2	1	0	0	0		$|
-565923755	0	object/static/structure/general/streetlamp_large_style_02.iff	0	305.705	6	1274.47	1	0	0	0		$|
-1927376940	0	object/static/structure/general/streetlamp_large_style_02.iff	0	231.006	6	1277.66	1	0	0	0		$|
-694282569	0	object/static/structure/general/streetlamp_large_style_02.iff	0	334.044	6	1101.01	0.707107	0	0.707107	0		$|
-556911782	0	object/static/structure/general/streetlamp_large_style_02.iff	0	185.033	6	1105.77	1	0	0	0		$|
-231542615	0	object/static/structure/general/streetlamp_large_style_02.iff	0	135.215	6	1167	0.707107	0	0.707107	0		$|
-976317925	0	object/static/structure/general/streetlamp_large_style_02.iff	0	310.478	6	1128.55	0.352647	0	0.935757	0		$|
-1960783934	0	object/static/structure/general/streetlamp_large_style_02.iff	0	131.042	6	1271.02	0.707107	0	0.707107	0		$|
-879410635	0	object/static/structure/general/streetlamp_large_style_02.iff	0	423.034	6	1273.06	1	0	0	0		$|
-1241413427	0	object/static/structure/general/streetlamp_large_style_02.iff	0	391.182	6	990.255	0.707107	0	0.707107	0		$|
-2079230854	0	object/static/structure/general/streetlamp_large_style_02.iff	0	437.245	6	1013.24	0.923879	0	0.382684	0		$|
-2083494600	0	object/static/structure/general/streetlamp_large_style_02.iff	0	338.758	6	990.09	0.707107	0	0.707107	0		$|
-1946274642	0	object/static/structure/general/streetlamp_large_style_02.iff	0	365.938	6	968.506	-3.48103e-07	0	1	0		$|
-1677962170	0	object/static/structure/general/streetlamp_large_style_02.iff	0	284.692	6	937.674	0.707107	0	0.707107	0		$|
-1647848179	0	object/static/structure/general/streetlamp_large_style_02.iff	0	291.901	6	963.837	0.707107	0	0.707107	0		$|
-1062241431	0	object/static/structure/general/streetlamp_large_style_02.iff	0	301.634	6	920.406	-3.48103e-07	0	1	0		$|
-854658269	0	object/static/structure/general/streetlamp_large_style_02.iff	0	423.095	6	978.68	0.923879	0	0.382684	0		$|
-2090498086	0	object/static/structure/general/streetlamp_large_style_02.iff	0	307.035	6	947.51	1	0	0	0		$|
-942219052	0	object/static/structure/talus/talus_imprv_flagpole_s01.iff	0	317.667	13.9963	1153.18	1	0	0	0		$|
-1720483051	0	object/static/structure/talus/talus_imprv_flagpole_s01.iff	0	318.406	14.0511	1179.81	1	0	0	0		$|
-609843239	0	object/static/item/item_container_organic_hide.iff	0	371.181	6	1218.22	0.961055	0	-0.276356	0		$|
-751867451	0	object/static/item/item_container_organic_hide.iff	0	371.746	6	1218.93	0.833712	0	-0.5522	0		$|
-641399737	0	object/tangible/furniture/all/frn_bench_generic.iff	0	359.706	6	1212.75	0.707107	0	0.707106	0		$|
-977230724	0	object/tangible/furniture/all/frn_bench_generic.iff	0	362.177	6	1212.82	-0.707107	0	0.707107	0		$|
-1246571693	0	object/static/structure/corellia/corl_imprv_wall_4x32_s02.iff	0	361.16	3.01243	1217.09	1	0	0	0		$|
-1674091023	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	422.756	6	1092.9	-0.0326933	0	0.999465	0		$|
-1182814570	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	422.54	6	1090	0.988771	0	0.149438	0		$|
-882045225	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	424.128	6	1091.6	0.793048	0	-0.609159	0		$|
-1550073655	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	421.223	6	1091.13	0.8499	0	0.526943	0		$|
-409244986	0	object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	0	422.691	6	1091.44	1	0	0	0		$|
-280675418	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	320.796	6	950.806	0.947651	0	0.319309	0		$|
-2133527664	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	320.581	6	951.524	0.992809	0	0.119713	0		$|
-517957242	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	319.648	6	951.075	0.96639	0	-0.257081	0		$|
-416999969	0	object/static/flora/flora_tree_tato_touchnot.iff	0	582.777	6	1151.29	0.995004	0	0.0998334	0		$|
-1804617885	0	object/static/flora/flora_tree_tato_touchnot.iff	0	575.909	6	1151.21	0.836463	0	0.548024	0		$|
-648240706	0	object/static/flora/flora_tree_tato_touchnot.iff	0	575.296	6	1160.28	-0.609791	0	0.792563	0		$|
-1239926135	0	object/static/flora/flora_tree_tato_touchnot.iff	0	582.694	6	1160.28	0.962425	0	-0.271547	0		$|
-1416801220	0	object/static/structure/corellia/corl_fountain_statue_heroic_s01.iff	0	579.324	5.71033	1155.79	1	0	0	0		$|
-1550759483	0	object/static/item/item_crate_clothing_small.iff	0	330.741	6	1179.74	-0.689498	0	0.724287	0		$|
-1813593959	0	object/static/item/item_container_organic_structure.iff	0	331.416	6	1179.41	-0.431177	0	0.902268	0		$|
-1685100866	0	object/static/item/item_container_organic_structure.iff	0	330.063	6	1183.33	0.949235	0	-0.314567	0		$|
-91884238	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	550.663	6	1230.73	1	0	0	0		$|
-507892488	0	object/static/item/item_axe.iff	0	550.839	6.63246	1230.4	0.703845	0	0	0.710353		$|
-1424652355	0	object/static/item/item_katana.iff	0	550.882	6.63246	1231.06	0.707389	0	0	0.706824		$|
-1927988745	0	object/static/item/item_ryyk_blade.iff	0	550.957	6.63246	1230.9	0.707389	0	0	0.706824		$|
-1948313463	0	object/static/structure/corellia/corl_tent_small.iff	0	331.232	6	1181.34	1	0	0	0		$|
-1331595969	0	object/static/item/item_container_inorganic_minerals.iff	0	329.421	6	1180.57	1	0	0	0		$|
-1939786804	0	object/tangible/crafting/station/public_clothing_station.iff	0	502.589	6	1050.92	0.376297	0	0.926499	0		$|
-1376581304	0	object/tangible/microphone/microphone.iff	0	572.802	6.31623	996.195	0.942755	0	-0.333487	0		$|
-327503350	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	585.805	6	1220.95	0.926798	0	0.375559	0		$|
-1408844359	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	584.843	6	1221.15	0.707388	0	-0.706826	0		$|
-850991870	0	object/static/item/item_rifle.iff	0	585.576	6.09487	1221.47	-0.691909	0.698016	0.175213	-0.0577535		$|
-1579429420	0	object/static/structure/corellia/corl_tent_med.iff	0	585.183	6	1223.5	0.707108	0	-0.707106	0		$|
-414188864	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	585.926	6	1224.31	0.985585	0	0.169182	0		$|
-2054174542	0	object/static/item/item_pistol.iff	0	585.755	6.91706	1224.37	0.728272	0	0	0.685288		$|
-580396567	0	object/static/item/item_vibroaxe.iff	0	524.164	6.98031	1163.22	-0.101955	0.72151	-0.0949126	0.678248		$|
-1160876236	0	object/static/structure/general/streetlamp_small_style_02.iff	0	579.314	6	1160.88	1	0	0	0		$|
-995942589	0	object/static/structure/general/streetlamp_small_style_02.iff	0	579.279	6	1150.66	1	0	0	0		$|
-1879421507	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	587.852	6	1159.77	-2.41953e-07	0	1	0		$|
-57733465	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	587.86	6	1160.22	3.48103e-07	0	1	0		$|
-166869423	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	587.86	6	1160.68	3.48103e-07	0	1	0		$|
-1334587254	0	object/static/item/item_rifle.iff	0	587.841	6.34855	1159.76	0.748499	0	0	0.663136		$|
-1978261515	0	object/static/item/item_tool_radio.iff	0	588.048	6.31623	1160.72	0.731689	0	0.681639	0		$|
-961985415	0	object/static/item/item_crate_clothing_small.iff	0	368.817	6	1218.76	-0.380925	0	0.924606	0		$|
-1517888095	0	object/static/item/item_dye_kit.iff	0	368.732	6.75895	1218.95	-0.214125	0	0.976806	0		$|
-366350694	0	object/static/item/item_sewing_utensils.iff	0	368.896	6.79057	1218.65	0.269088	0.235431	0.665573	-0.655116		$|
-797489960	0	object/static/item/item_container_inorganic_minerals.iff	0	519.03	6	1183.96	0.707107	0	-0.707106	0		$|
-819222594	0	object/static/item/item_vibroknuckles.iff	0	516.363	5.88129	1184.74	0.516574	0.52659	0.472811	-0.481979		$|
-245990504	0	object/static/item/item_vibrolance.iff	0	518.916	6.92171	1183.62	-0.706939	0.00495364	-0.00306762	0.70725		$|
