objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/structure/dantooine/dant_rack_spears.iff	0	1113.42	37.3587	278.223	0.707107	0	0.707106	0		$|
-1908401984	0	object/static/structure/general/campfire_fresh.iff	0	1118.78	27.1279	282.327	1	0	0	0		$|
-2093773463	0	object/building/general/cantina_general.iff	0	117.34	18.3318	122.63	1	0	0	0		$|
-555016066	0	object/building/general/talus_giant_fynock_cave.iff	0	1599.14	37.59	1180.74	0.707107	0	-0.707106	0		$|
-1556862676	-555016066	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1621582391	-555016066	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1668142224	-555016066	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1847828235	-555016066	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-565923755	-555016066	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1927376940	-565923755	object/tangible/container/loot/placable_loot_crate.iff	0	-6.28413	-38.8035	1896.51	-3.20013e-08	0	1	0		$|
-694282569	-565923755	object/tangible/container/loot/placable_loot_crate.iff	0	61.5342	-48.7726	1871.16	-3.20013e-08	0	1	0		$|
-556911782	-555016066	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-231542615	-555016066	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-976317925	-231542615	object/tangible/collection/rare_pistol_coynite.iff	0	-10.9303	-56.1788	1841.08	-0.507592	0.491796	-0.482441	0.517434		$|
-1960783934	-231542615	object/tangible/container/loot/placable_loot_crate.iff	0	-8.44011	-55.1797	1786.16	0.963771	0	-0.266731	0		$|
-879410635	-555016066	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1241413427	-879410635	object/tangible/container/loot/placable_loot_crate.iff	0	-79.6728	-91.3562	1888.43	-0.674336	0.0295094	0.737341	-0.0269878		$|
-2079230854	-555016066	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-2083494600	-2079230854	object/tangible/container/loot/placable_loot_crate.iff	0	-12.7344	-60.9449	1950.26	0.770993	0	0.636844	0		$|
-1946274642	-555016066	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1677962170	-555016066	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-1647848179	-1677962170	object/tangible/container/loot/placable_loot_crate.iff	0	-102.586	-91.3897	1944.72	0.988771	0	0	-0.149438		$|
-1062241431	0	object/tangible/collection/hanging_light_09.iff	0	20.536	6.90828	1149.09	0.819723	0.304849	-0.441593	-0.200292		$|
-854658269	0	object/static/structure/general/gravestone_generic_style_02.iff	0	1539.09	42.3068	1187.9	7.33659e-08	0	1	0		$|
-2090498086	0	object/static/structure/general/gravestone_generic_style_03.iff	0	1536.81	42.2557	1187.76	-3.20013e-08	0	1	0		$|
-942219052	0	object/static/structure/general/gravestone_generic_style_03.iff	0	1546.47	42.6346	1186.71	-0.363549	0.363549	0.606492	0.606492		$|
-1720483051	0	object/static/structure/general/gravestone_generic_style_02.iff	0	1545.05	42.578	1186.88	0.205584	-0.205584	0.676561	0.676561		$|
-609843239	0	object/static/structure/general/gravestone_generic_style_02.iff	0	1543.92	42.5699	1187.58	-0.15776	0.15776	0.689283	0.689283		$|
-751867451	0	object/static/structure/general/gravestone_generic_style_02.iff	0	1547.73	42.6246	1186.35	-0.543456	0.543456	-0.452388	-0.452388		$|
-641399737	0	object/static/structure/general/gravestone_generic_style_03.iff	0	1544.02	42.6029	1186.86	0.326527	-0.326527	0.6272	0.6272		$|
-977230724	0	object/static/structure/general/gravestone_generic_style_03.iff	0	1546.21	42.5759	1187.42	-0.674303	0.674302	-0.212876	-0.212877		$|
-1246571693	0	object/static/structure/general/gravestone_generic_style_02.iff	0	1545.09	42.6114	1187.64	0.130069	-0.13007	0.69504	0.695041		$|
-1674091023	0	object/static/structure/general/gravestone_generic_style_02.iff	0	1547.72	42.5797	1187.16	0.369594	-0.369595	0.602825	0.602826		$|
-1182814570	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1545.23	42.5285	1185.27	0.399886	-0.0220352	0.914283	-0.0607625		$|
-882045225	0	object/static/structure/naboo/gungan_sacred_head_s01.iff	0	1566.53	36.9211	1180.92	-0.702022	-0.0846493	0.702022	-0.0846493		$|
-1550073655	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	1565.61	42.7898	1180.97	-0.484505	0	0.874789	0		$|
