objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/structure/military/military_wall_weak_imperial_style_01.iff	0	1501.01	1	274.241	0.984727	0	-0.174108	0		$|
-1908401984	0	object/static/structure/military/military_wall_weak_imperial_style_01.iff	0	1485.98	1	268.755	0.984727	0	-0.174108	0		$|
-2093773463	0	object/static/structure/military/military_wall_weak_imperial_style_01.iff	0	1508.53	1	276.985	0.984727	0	-0.174108	0		$|
-555016066	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1504.77	1	275.613	0.984727	0	-0.174108	0		$|
-1556862676	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1482.22	1	267.383	0.984727	0	-0.174108	0		$|
-1621582391	0	object/static/structure/military/military_wall_weak_imperial_style_01.iff	0	1478.47	1	266.011	0.984727	0	-0.174108	0		$|
-1668142224	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1497.25	1	272.869	0.984727	0	-0.174108	0		$|
-1847828235	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	1512.28	1	278.356	0.174108	0	0.984727	0		$|
-565923755	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	1489.74	1	270.127	0.984727	0	-0.174108	0		$|
-1927376940	0	object/static/structure/military/military_wall_strong_imperial_style_01.iff	0	1516.04	1	279.728	0.174108	0	0.984727	0		$|
-694282569	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	1519.8	1	281.099	0.819422	0	0.57319	0		$|
-556911782	0	object/static/structure/military/military_wall_strong_imperial_style_01.iff	0	1518.43	1	284.856	0.819422	0	0.57319	0		$|
-231542615	0	object/static/structure/military/military_wall_med_imperial_style_01.iff	0	1513.3	1	287.243	0.984727	0	-0.174108	0		$|
-976317925	0	object/static/structure/military/military_wall_med_imperial_style_01.iff	0	1505.78	1	284.499	0.984727	0	-0.174108	0		$|
-1960783934	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1509.54	1	285.871	0.984727	0	-0.174108	0		$|
-879410635	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	1517.06	1	288.614	0.819419	0	0.573195	0		$|
-1241413427	0	object/static/structure/military/military_wall_strong_imperial_style_01.iff	0	1515.68	1	292.372	0.819419	0	0.573195	0		$|
-2079230854	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	1514.31	1	296.13	0.819419	0	0.573195	0		$|
-2083494600	0	object/static/structure/military/military_wall_strong_imperial_style_01.iff	0	1510.56	1	294.758	0.984727	0	-0.174108	0		$|
-1946274642	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	1461.71	1	276.927	-0.573194	0	0.81942	0		$|
-1677962170	0	object/static/structure/military/military_wall_strong_imperial_style_01.iff	0	1463.08	1	273.169	-0.573194	0	0.81942	0		$|
-1647848179	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	1464.45	1	269.412	-0.573194	0	0.81942	0		$|
-1062241431	0	object/static/structure/military/military_wall_strong_imperial_style_01.iff	0	1465.82	1	265.655	-0.573194	0	0.81942	0		$|
-854658269	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	1467.19	1	261.896	-0.573194	0	0.81942	0		$|
-2090498086	0	object/static/structure/military/military_wall_med_imperial_style_01.iff	0	1475.72	1	273.527	0.984727	0	-0.174108	0		$|
-942219052	0	object/static/structure/military/military_wall_med_imperial_style_01.iff	0	1468.21	1	270.783	0.984727	0	-0.174108	0		$|
-1720483051	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1471.97	1	272.156	0.984727	0	-0.174108	0		$|
