objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/general/dantooine_janta_cave.iff	0	961.727	74.2809	3.00439	-0.652136	0	0.758102	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1556862676	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1621582391	-1556862676	object/tangible/container/loot/placable_loot_crate.iff	0	-6092.55	-44.4211	3992.54	0.94441	0	-0.328769	0		$|
-1668142224	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1847828235	-1668142224	object/tangible/container/loot/placable_loot_crate.iff	0	-6154.5	-45.4992	3948.5	1	0	0	0		$|
-565923755	-1668142224	object/tangible/container/loot/placable_loot_crate.iff	0	-6085.99	-57.5355	3911.72	1	0	0	0		$|
-1927376940	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-694282569	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-556911782	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-231542615	-556911782	object/tangible/collection/rare_carbine_blackscale_hall_sweeper.iff	0	-6214.79	-69.7817	3946.94	0.542982	-0.153703	0.161715	0.809564		$|
-976317925	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1960783934	-976317925	object/tangible/container/loot/placable_loot_crate.iff	0	-6155.69	-69.1962	4006.16	0.0799147	0	0.996802	0		$|
-879410635	-976317925	object/tangible/dungeon/corellian_corvette/corvette_search_imperial_destroy_03.iff	0	-6154.41	-69.0209	4005.41	0.990922	-0.0965763	0.0920533	0.016496		$|
-1241413427	-976317925	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-6153.22	-69.0373	4004.89	1	0	0	0		$|
-2079230854	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-2083494600	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-1946274642	-2083494600	object/tangible/container/loot/placable_loot_crate.iff	0	-6233.5	-99.4081	4007.83	-5.30747e-08	0	1	0		$|
-1677962170	0	object/static/structure/dantooine/dant_fence_8m.iff	0	695.57	60.4164	1859.11	0.667463	0	0.744643	0		$|
-1647848179	0	object/static/structure/dantooine/dant_fence_8m.iff	0	691.854	59.7228	1854.58	0.685869	0	0.727726	0		$|
-1062241431	0	object/static/structure/dantooine/dant_fence_8m.iff	0	692.102	60	1846.17	0.741827	0	0.670592	0		$|
-854658269	0	object/static/structure/dantooine/dant_fence_8m.iff	0	695.371	60.6936	1850.51	0.741828	0	0.670591	0		$|
-2090498086	0	object/static/structure/dantooine/dant_fence_8m.iff	0	693.671	60	1837.83	0.774416	0	0.632677	0		$|
-942219052	0	object/static/structure/dantooine/dant_fence_8m.iff	0	696.55	60.6936	1842.3	0.774417	0	0.632676	0		$|
-1720483051	0	object/static/structure/dantooine/dant_fence_8m.iff	0	699.008	60.6936	1834.37	0.833712	0	0.552199	0		$|
-609843239	0	object/static/structure/dantooine/dant_fence_8m.iff	0	696.61	60	1829.78	0.865323	0	0.501215	0		$|
-751867451	0	object/static/structure/dantooine/dant_fence_8m.iff	0	701.428	60.2772	1822.88	0.902608	0	0.430463	0		$|
-641399737	0	object/static/structure/dantooine/dant_fence_8m.iff	0	703.034	60.9708	1826.76	0.886992	0	0.461784	0		$|
-977230724	0	object/static/structure/dantooine/dant_fence_8m.iff	0	708.071	60.9708	1820.17	0.908964	0	0.416875	0		$|
-1246571693	0	object/static/structure/dantooine/dant_totem_pole.iff	0	695.701	60.0537	1864.28	0.780707	0	0.624897	0		$|
-1674091023	0	object/static/structure/dantooine/dant_totem_pole.iff	0	708.864	58.9668	1817	0.922997	0	0.384808	0		$|
-1182814570	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	703.259	60	1858.48	-0.140332	0	0.990105	0		$|
-882045225	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	710.431	60	1843.47	0.83094	0	-0.556361	0		$|
-1550073655	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	710.242	60	1852.82	-0.519098	0	0.854715	0		$|
-409244986	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	714.529	60	1835.57	-0.11057	0	0.993869	0		$|
-280675418	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	726.985	60	1831.96	-0.408486	0	0.912764	0		$|
-2133527664	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	730.303	60	1823.9	-0.682221	0	0.731146	0		$|
-517957242	0	object/static/structure/dantooine/dant_mud_oven.iff	0	707.75	60	1836.56	-0.42666	0	0.904412	0		$|
-416999969	0	object/static/structure/general/campfire_fresh.iff	0	703.386	60	1858.67	1	0	0	0		$|
-1804617885	0	object/static/structure/general/campfire_fresh.iff	0	725.778	60	1832.42	1	0	0	0		$|
-648240706	0	object/static/structure/general/campfire_fresh.iff	0	707.387	60.4427	1835.95	-0.700285	0	0.713864	0		$|
-1239926135	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	736.821	60	1832.91	0.334238	0	0.942489	0		$|
-1416801220	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	719.245	60	1866.91	0.993395	0	0.114747	0		$|
-1550759483	0	object/static/structure/general/landing_pad_shuttle.iff	0	731.435	60	1856.76	0.939373	0	-0.342898	0		$|
-1813593959	0	object/static/vehicle/player_shuttle.iff	0	733.292	60	1855.22	0.921061	0	-0.389418	0		$|
-1685100866	0	object/static/structure/general/tankfarm_s01.iff	0	731.39	60	1864.94	-0.408488	0	0.912764	0		$|
-91884238	0	object/static/structure/general/tankfarm_s01.iff	0	738.244	60	1859.85	0.91038	0	0.413772	0		$|
-507892488	0	object/static/item/item_tool_sensor_beacon.iff	0	680.157	61.6709	1818.17	1	0	0	0		$|
-1424652355	0	object/static/item/item_tool_sensor_beacon.iff	0	651.973	63.5015	1765.98	1	0	0	0		$|
-1927988745	0	object/static/item/item_tool_sensor_beacon.iff	0	702.168	47.7526	1755.65	1	0	0	0		$|
-1948313463	0	object/static/item/item_tool_sensor_beacon.iff	0	648.338	57.3798	1894.92	1	0	0	0		$|
-1331595969	0	object/static/structure/general/poi_tato_tent_s01.iff	0	739.299	60	1843.01	0.808027	0	0.589145	0		$|
-1939786804	0	object/static/structure/general/poi_tato_tent_s01.iff	0	709.966	60	1864.14	0.930508	0	-0.366273	0		$|
-1376581304	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	717.568	60	1868.34	1	0	0	0		$|
-327503350	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	718.462	60	1869.31	-0.3043	0	0.952576	0		$|
-1408844359	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	721.237	60	1868.92	0.981048	0	-0.193767	0		$|
-850991870	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	721.53	60	1868.21	1	0	0	0		$|
-1579429420	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	721.566	60	1867.48	0.980067	0	0.198669	0		$|
-414188864	0	object/static/item/item_container_energy_liquid.iff	0	717.086	60	1864.43	1	0	0	0		$|
-2054174542	0	object/static/item/item_container_energy_liquid.iff	0	716.839	60	1864.78	1	0	0	0		$|
-580396567	0	object/static/item/item_container_energy_liquid.iff	0	716.507	60	1865.44	1	0	0	0		$|
-1160876236	0	object/static/item/item_container_energy_liquid.iff	0	717.056	60	1865.23	1	0	0	0		$|
-995942589	0	object/static/item/item_container_installation.iff	0	721.195	60	1865.43	0.946042	0	0.324043	0		$|
-1879421507	0	object/static/item/item_container_organic_food.iff	0	736.516	60	1836.1	-0.376297	0	0.926499	0		$|
-57733465	0	object/static/item/item_container_organic_food.iff	0	737	60	1835.98	-0.243329	0	0.969944	0		$|
-166869423	0	object/static/item/item_container_organic_food.iff	0	737.489	60	1835.81	0.500524	0	0.865723	0		$|
-1334587254	0	object/static/item/item_container_organic_food.iff	0	736.728	60	1835.73	-0.296281	0	0.955101	0		$|
-1978261515	0	object/static/item/item_container_organic_food.iff	0	737.125	60	1835.59	-0.243329	0	0.969944	0		$|
-961985415	0	object/static/item/item_container_weapons.iff	0	734.659	60	1832.72	-0.633289	0	0.773915	0		$|
-1517888095	0	object/static/item/item_container_weapons.iff	0	734.999	60	1831.57	-0.617685	0	0.786425	0		$|
-366350694	0	object/static/item/item_container_weapons.iff	0	736.741	60	1830.53	0.452175	0	0.891929	0		$|
-797489960	0	object/static/item/item_container_weapons.iff	0	737.865	60	1831.53	0.379452	0	0.925211	0		$|
-819222594	0	object/static/item/item_container_weapons.iff	0	738.641	60	1832.45	0.397878	0	0.917438	0		$|
-245990504	0	object/static/item/item_container_electronics.iff	0	738.624	60	1834.25	0.991562	0	-0.129634	0		$|
-296982175	0	object/static/item/item_container_electronics.iff	0	738.394	60.6957	1831.95	-0.380925	0	0.924606	0		$|
-1370878343	0	object/static/particle/pt_steam_rise.iff	0	732.502	65.9565	1863.34	1	0	0	0		$|
-907629344	0	object/static/creature/droids_le_repair.iff	0	730.524	60	1853.29	0.0940643	0	0.995566	0		$|
-1734547049	0	object/static/creature/droids_r2.iff	0	731.989	60	1852.43	0.724836	0	-0.688921	0		$|
-634427143	0	object/static/structure/general/droid_r5_powerdown.iff	0	735.249	60	1839.57	0.953847	0	-0.300293	0		$|
-1998115094	0	object/tangible/furniture/all/frn_all_toolchest_lg_s01.iff	0	734.182	60	1848.09	0.949235	0	-0.314567	0		$|
-2049076531	0	object/static/item/item_container_armor.iff	0	726.77	60	1856.48	0.932327	0	0.361615	0		$|
-727431475	0	object/static/item/item_container_armor.iff	0	727.738	60	1855.31	0.886995	0	0.461779	0		$|
-1658075832	0	object/static/item/item_container_electronics.iff	0	729.685	60	1854.69	0.188077	0	0.982154	0		$|
-487332026	0	object/static/structure/general/banner_rebel_style_01.iff	0	715.414	60	1862.72	0.178246	0	0.983986	0		$|
-1526027737	0	object/static/structure/general/banner_rebel_style_01.iff	0	736.583	60	1838.55	0.825336	0	-0.564642	0		$|
