objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/general/dantooine_kunga_cave.iff	0	1908.8	25.692	1695.01	-3.20013e-08	0	1	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-2093773463	object/tangible/container/loot/placable_loot_crate.iff	0	2005.66	-32.821	2021.04	0.895493	-0.00827479	0.405285	0.18376		$|
-1556862676	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1621582391	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1847828235	-1668142224	object/tangible/container/loot/placable_loot_crate.iff	0	1986.32	-30.7567	1986.28	0.707107	0	-0.707107	0		$|
-565923755	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1927376940	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-694282569	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-556911782	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-231542615	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-976317925	-231542615	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	1884.08	-49.4354	1955.75	-0.619384	0	0.785088	0		$|
-1960783934	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-879410635	-774325041	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
-1241413427	-774325041	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
-2079230854	-774325041	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
-2083494600	-774325041	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
-1946274642	-774325041	object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
-1677962170	-774325041	object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
-1647848179	-774325041	object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
-1062241431	-774325041	object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
-854658269	-774325041	object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
-2090498086	-774325041	object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
-942219052	-774325041	object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
-1720483051	-942219052	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	2032.57	-43.7293	1940.89	0.993483	0.104741	0.00202121	0.0448989		$|
-609843239	-774325041	object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
-751867451	-774325041	object/cell/cell.iff	24	0	0	0	1	0	0	0		$|
-641399737	-774325041	object/cell/cell.iff	25	0	0	0	1	0	0	0		$|
-977230724	-774325041	object/cell/cell.iff	26	0	0	0	1	0	0	0		$|
-1246571693	-774325041	object/cell/cell.iff	27	0	0	0	1	0	0	0		$|
-1674091023	-774325041	object/cell/cell.iff	28	0	0	0	1	0	0	0		$|
-1182814570	-774325041	object/cell/cell.iff	29	0	0	0	1	0	0	0		$|
-882045225	-1182814570	object/tangible/container/loot/placable_loot_crate.iff	0	1980.02	-64.6895	1815.36	0.707107	0	0.707107	0		$|
-1550073655	0	object/static/structure/dantooine/dant_large_rock_hut.iff	0	1901.49	7.21525	1636.56	-0.0257937	0	0.999667	0		$|
-409244986	0	object/static/structure/dantooine/dant_totem_pole.iff	0	1878.3	8.70643	1622.26	1	0	0	0		$|
-280675418	0	object/static/structure/dantooine/dant_totem_pole.iff	0	1927.09	6.92169	1622.31	1	0	0	0		$|
-2133527664	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	1884.98	7.60797	1639.41	0.891568	0	0.452886	0		$|
-517957242	0	object/static/structure/dantooine/dant_rack_spears.iff	0	1907.26	6.96016	1641.77	0.924909	0	-0.380188	0		$|
-416999969	0	object/static/structure/dantooine/dant_rack_spears.iff	0	1908.44	6.95685	1642.6	0.924909	0	-0.380188	0		$|
-1804617885	0	object/static/structure/dantooine/dant_hide_tanning_s01.iff	0	1893.14	6.61071	1639.75	1	0	0	0		$|
-648240706	0	object/static/structure/dantooine/dant_hide_tanning_s02.iff	0	1895.19	6.86281	1639.31	1	0	0	0		$|
