objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/item/item_carbine_elite.iff	0	1029.13	10.905	566.167	0.600971	0.372605	0.372605	0.60097		$|
-1908401984	0	object/static/item/item_tool_radio.iff	0	1029.09	10.8854	566.453	-3.20013e-08	0	1	0		$|
-2093773463	0	object/static/item/item_con_ration_kit_lg.iff	0	1032.75	10.88	565.951	-0.582622	0	0.812743	0		$|
-555016066	0	object/static/item/item_con_ration_kit_lg.iff	0	1033.06	10.88	565.682	-0.399064	0	0.916923	0		$|
-1556862676	0	object/static/item/item_container_inorganic_minerals.iff	0	1033.15	10	565.739	0.922997	0	-0.384808	0		$|
-1621582391	0	object/static/item/item_con_ration_kit_m.iff	0	1033.23	10.88	565.283	-0.315322	0	0.948985	0		$|
-1668142224	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	885.572	12	404.569	0.707107	0	-0.707106	0		$|
-1847828235	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	863.794	12	470.695	0.900447	0	-0.434965	0		$|
-565923755	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	818.92	12	409.867	-0.693112	0	0.72083	0		$|
-1927376940	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	810.891	12	409.85	0.993395	0	-0.114747	0		$|
-694282569	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	827.034	12	410.464	0.999687	0	-0.0249974	0		$|
-556911782	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	830.904	12	410.419	-0.68921	0	0.724562	0		$|
-231542615	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	825.078	12	413.039	-0.130768	0	0.991413	0		$|
-976317925	0	object/static/structure/general/streetlamp_large_style_01.iff	0	861.799	12	455.796	0.934943	0	0.354799	0		$|
-1960783934	0	object/static/structure/general/banner_imperial_style_01.iff	0	861.801	13.1071	455.785	-3.00314e-08	0.345432	1.10543e-08	0.938444		$|
-879410635	0	object/static/structure/general/streetlamp_large_style_01.iff	0	878.876	12	441.292	0.934942	0	0.354799	0		$|
-1241413427	0	object/static/structure/general/banner_imperial_style_01.iff	0	878.879	13.1071	441.282	0	0.345432	0	0.938444		$|
-2079230854	0	object/tangible/sign/tatooine_moraj_marker.iff	0	1271.16	21.6144	52.2148	0.986683	-0.00970664	0.149123	-0.0642249		$|
-2083494600	0	object/static/structure/tatooine/jawa/tent_jawa_01_large.iff	0	652.239	12.2639	383.992	1	0	0	0		$|
-1946274642	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	654.633	12	378.194	0.707107	0	0.707106	0		$|
-1677962170	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	649.716	12	378.123	0.707107	0	0.707107	0		$|
-1647848179	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	652.662	12	378.889	1	0	0	0		$|
-1062241431	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	647.744	12	378.846	1	0	0	0		$|
-854658269	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	657.549	12	378.952	1	0	0	0		$|
-2090498086	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	654.595	12	389.521	0.70711	0	0.707103	0		$|
-942219052	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	649.677	12	389.449	0.707107	0	0.707107	0		$|
-1720483051	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	652.623	12	390.216	1	0	0	0		$|
-609843239	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	647.705	12	390.172	1	0	0	0		$|
-751867451	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	657.51	12	390.278	1	0	0	0		$|
-641399737	0	object/tangible/terminal/terminal_bazaar.iff	0	649.657	12	379.163	1	0	0	0		$|
-977230724	0	object/tangible/terminal/terminal_bazaar.iff	0	654.63	12	379.154	1	0	0	0		$|
-1246571693	0	object/tangible/terminal/terminal_bazaar.iff	0	654.529	12	389.007	-3.20013e-08	0	1	0		$|
-1674091023	0	object/tangible/terminal/terminal_bazaar.iff	0	649.84	12	388.922	0	0	1	0		$|
-1182814570	0	object/static/structure/tatooine/jawa/tent_jawa_01_large.iff	0	683.678	12.333	365.644	0.674876	0	0.737931	0		$|
-882045225	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	677.691	11.995	363.775	-0.0445851	0	0.999005	0		$|
-1550073655	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	678.057	12	368.679	-0.0445874	0	0.999006	0		$|
-409244986	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	678.558	11.9981	365.677	0.674876	0	0.737931	0		$|
-280675418	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	678.954	12	370.578	0.674876	0	0.737931	0		$|
-2133527664	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	678.185	11.9427	360.803	0.674876	0	0.737931	0		$|
-517957242	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	690.238	12	369.608	0.674876	0	0.737931	0		$|
-416999969	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	689.47	12.053	359.832	0.674876	0	0.737931	0		$|
-1804617885	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	688.974	12.0771	362.804	-0.0445824	0	0.999006	0		$|
-648240706	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	689.343	12.0046	367.708	-0.0445874	0	0.999006	0		$|
-1239926135	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	689.843	12.0781	364.707	0.674876	0	0.737931	0		$|
-1416801220	0	object/tangible/crafting/station/public_structure_station.iff	0	688.229	12	363.033	0.7382	0	-0.674581	0		$|
-1550759483	0	object/tangible/crafting/station/public_weapon_station.iff	0	688.29	12.0035	366.648	0.741564	0	-0.670882	0		$|
-1813593959	0	object/tangible/crafting/station/public_food_station.iff	0	678.873	11.8419	363.762	0.670882	0	0.741564	0		$|
-1685100866	0	object/tangible/crafting/station/public_clothing_station.iff	0	679.673	12	368.554	-0.0449849	0	0.998988	0		$|
-91884238	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	943.866	12	506.59	0.903599	0	-0.42838	0		$|
-507892488	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	939.575	12	509.125	0.4263	0	0.904582	0		$|
-1424652355	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	982.748	12	547.33	0.999987	0	-0.0050003	0		$|
-1927988745	0	object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	0	950.513	12.5588	574.876	0.941527	-0.0215204	0.330617	-0.0612856		$|
-1948313463	0	object/tangible/terminal/terminal_bazaar.iff	0	939.779	12	558.522	0.441885	0	0.897072	0		$|
-1331595969	0	object/tangible/terminal/terminal_bazaar.iff	0	941.822	12	561.059	0.441885	0	0.897072	0		$|
-1939786804	0	object/tangible/terminal/terminal_bazaar.iff	0	943.863	12	563.684	0.441885	0	0.897072	0		$|
-1376581304	0	object/tangible/furniture/all/frn_bench_generic.iff	0	943.42	12	553.962	0.94441	0	0.328769	0		$|
-327503350	0	object/tangible/furniture/all/frn_bench_generic.iff	0	943.813	12	550.562	0.435324	0	0.900274	0		$|
-1408844359	0	object/tangible/crafting/station/public_weapon_station.iff	0	978.353	12	569.32	-0.68193	0	0.731417	0		$|
-850991870	0	object/tangible/crafting/station/public_clothing_station.iff	0	972.465	12	563.49	0.728271	0	0.685289	0		$|
-1579429420	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	969.729	12	560.942	0.0457808	0	0.998951	0		$|
-414188864	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	972.563	12	561.966	-0.673992	0	0.738739	0		$|
-2054174542	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	974.591	12	561.452	0.0457808	0	0.998951	0		$|
-580396567	0	object/tangible/terminal/terminal_bank.iff	0	950.795	12	572.469	0.431177	0	0.902268	0		$|
-1160876236	0	object/tangible/terminal/terminal_bank.iff	0	953.069	12	575.481	0.431177	0	0.902268	0		$|
-995942589	0	object/tangible/crafting/station/public_structure_station.iff	0	924.977	12	518.885	0.942755	0	0.333487	0		$|
-1879421507	0	object/tangible/crafting/station/public_food_station.iff	0	918.003	12	524.696	0.941076	0	0.338196	0		$|
-57733465	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	746.647	12	396.404	-0.693114	0	0.720829	0		$|
-166869423	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	747.647	12	396.442	-0.693114	0	0.720829	0		$|
-1334587254	0	object/building/tatooine/capitol_tatooine.iff	0	888.05	12	505.266	0.432613	0	0.90158	0		$|
-1978261515	-1334587254	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-961985415	-1978261515	object/static/item/item_tapestry_tatooine.iff	0	2049.7	2.31497	4125.08	0.707122	0	-0.707091	0		$|
-1517888095	-1978261515	object/static/item/item_tapestry_tatooine.iff	0	2052.95	0.797074	4125.1	0.707122	0	-0.707092	0		$|
-366350694	-1978261515	object/static/item/item_tapestry_tatooine.iff	0	2046.46	0.797074	4125.09	0.707122	0	-0.707092	0		$|
-797489960	-1978261515	object/tangible/furniture/all/frn_all_plant_potted_lg_s2.iff	0	2055.86	1.23979	4128.35	1	0	0	0		$|
-819222594	-1978261515	object/tangible/furniture/all/frn_all_plant_potted_lg_s2.iff	0	2060.42	1.23979	4128.37	0.432613	0	0.90158	0		$|
-245990504	-1978261515	object/static/structure/general/banner_tatooine_style_01.iff	0	2058.16	1.23979	4128.36	1	0	0	0		$|
-296982175	-1978261515	object/tangible/furniture/all/frn_all_plant_potted_lg_s2.iff	0	2040.02	1.23979	4128.24	1	0	0	0		$|
-1370878343	-1978261515	object/tangible/furniture/all/frn_all_plant_potted_lg_s2.iff	0	2035.46	1.23979	4128.3	1	0	0	0		$|
-907629344	-1978261515	object/static/structure/general/banner_tatooine_style_01.iff	0	2037.72	1.23979	4128.27	1	0	0	0		$|
-1734547049	-1334587254	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-634427143	-1734547049	object/tangible/furniture/elegant/coffee_table_s01.iff	0	2057.13	3.18179	4116.25	1	0	0	0		$|
-1998115094	-1734547049	object/tangible/furniture/elegant/end_table_s01.iff	0	2059.13	3.18179	4116.25	1	0	0	0		$|
-2049076531	-1734547049	object/tangible/furniture/elegant/end_table_s01.iff	0	2055.13	3.18179	4116.25	1	0	0	0		$|
-727431475	-1734547049	object/tangible/furniture/elegant/coffee_table_s01.iff	0	2038.82	3.18179	4116.25	0.00238877	0	0.999997	0		$|
-1658075832	-1734547049	object/tangible/furniture/elegant/end_table_s01.iff	0	2036.81	3.18179	4116.24	0.00238877	0	0.999997	0		$|
