objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	135.829	60	85.4697	0.919102	0	-0.394019	0		$|
-1908401984	0	object/building/tatooine/fort_tusken.iff	0	128.855	22.3141	95.7622	0.000797477	9.46062e-05	1	0.000151986		$|
-2093773463	-1908401984	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-555016066	-1908401984	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1556862676	-1908401984	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1621582391	-1908401984	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1668142224	-1908401984	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1847828235	-1668142224	object/tangible/container/loot/placable_loot_crate.iff	0	4095.64	8.52015	-6179.15	0.791414	0.0685275	0.606487	-0.0337772		$|
-565923755	-1908401984	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1927376940	-1908401984	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-694282569	-1908401984	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-556911782	-1908401984	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-231542615	-556911782	object/tangible/container/loot/placable_loot_crate.iff	0	4112.26	22.4432	-6135.85	0.435492	0.0637313	0.894837	-0.0745093		$|
-976317925	-1908401984	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1960783934	-976317925	object/tangible/dungeon/corellian_corvette/corvette_search_rebel_assassination_01.iff	0	4107.63	22.7183	-6164.67	0.99145	-0.12962	-0.00194444	0.0148729		$|
-879410635	-1908401984	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-1241413427	-1908401984	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
-2079230854	-1241413427	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	4077.62	30.9215	-6125.35	0.926798	0	0.375559	0		$|
-2083494600	-1241413427	object/static/item/wp_mle_baton_gaderiffi.iff	0	4077.69	32.0935	-6125.82	0.707389	0	0	0.706824		$|
-1946274642	-1241413427	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	4090.88	28.2269	-6122.31	-0.374749	0.0185717	0.926912	-0.00731994		$|
-1677962170	-1241413427	object/static/structure/general/skeleton_bith_head.iff	0	4090.55	29.4056	-6122.48	-0.619927	-0.0831607	0.780162	0.0110422		$|
-1647848179	-1241413427	object/static/structure/general/skeleton_human_head.iff	0	4090.21	28.2803	-6122.04	-0.478391	0.0407614	0.874034	0.0744723		$|
-1062241431	-1908401984	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
-854658269	-1062241431	object/tangible/collection/beetle_young_cave.iff	0	4088.01	37.9261	-6174.34	0.281922	0	0.959437	0		$|
-2090498086	-1908401984	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
-942219052	-1908401984	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
-1720483051	-1908401984	object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
-609843239	-1908401984	object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
-751867451	-609843239	object/tangible/container/loot/placable_loot_crate.iff	0	4129.81	37.942	-6158.83	-0.324796	0	0.945784	0		$|
-641399737	-1908401984	object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
-977230724	-1908401984	object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
-1246571693	-1908401984	object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
-1674091023	-1246571693	object/tangible/container/loot/placable_loot_crate.iff	0	4125.09	43.9575	-6176.93	1	0	0	0		$|
-1182814570	-1908401984	object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
-882045225	-1908401984	object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
-1550073655	-882045225	object/tangible/container/loot/placable_loot_crate.iff	0	4109.49	37.942	-6145.81	0.917121	0	0.398609	0		$|
-409244986	-1908401984	object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
-280675418	0	object/static/terrain/tatooine/rock_spire_skinny_tatooine.iff	0	546.646	14.5881	1173.02	1	0	0	0		$|
-2133527664	0	object/static/terrain/tatooine/rock_spire_skinny_tatooine.iff	0	257.321	37.6118	352.211	1	0	0	0		$|
-517957242	0	object/static/terrain/tatooine/rock_spire_smooth_tatooine_style_1.iff	0	275.905	53.3576	318.437	1	0	0	0		$|
-416999969	0	object/static/structure/general/prp_junk_s4.iff	0	135.991	60.4111	81.2261	0.924909	0	0.380188	0		$|
-1804617885	0	object/static/structure/general/prp_junk_s2.iff	0	131.679	60.8077	81.1387	-0.241845	0.472895	0.827327	0.182789		$|
-648240706	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	138.403	60	88.0239	0.384073	0	0.923303	0		$|
-1239926135	0	object/static/item/item_music_drum.iff	0	107.102	66.2633	113.011	0.852525	0	-0.522687	0		$|
-1416801220	0	object/static/item/item_music_gong_stick.iff	0	107.99	66.3217	112.322	0.79546	0.493239	0.215911	0.278103		$|
-1550759483	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	111.253	60.6957	152.964	1	0	0	0		$|
-1813593959	0	object/static/structure/general/skeleton_human_head.iff	0	111.253	61.7393	152.964	1	0	0	0		$|
-1685100866	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	103.318	60.6325	133.302	1	0	0	0		$|
-91884238	0	object/static/structure/general/skeleton_human_head.iff	0	103.318	61.6444	133.302	1	0	0	0		$|
-507892488	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	99.8467	60.472	133.098	1	0	0	0		$|
-1424652355	0	object/static/structure/general/skeleton_human_head.iff	0	99.8467	61.4839	133.098	1	0	0	0		$|
-1927988745	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	122.611	60.4427	140.553	-0.5653	0	0.824886	0		$|
-1948313463	0	object/static/structure/general/skeleton_human_head.iff	0	122.611	61.4547	140.553	-0.5653	0	0.824886	0		$|
-1331595969	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	106.538	60.5376	140.97	0.7991	0	0.601198	0		$|
-1939786804	0	object/static/structure/general/skeleton_human_head.iff	0	106.538	61.5179	140.97	0.7991	0	0.601198	0		$|
-1376581304	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	118.875	60.7977	125.379	1	0	0	0		$|
-327503350	0	object/static/structure/general/skeleton_human_head.iff	0	118.875	61.8114	125.379	1	0	0	0		$|
-1408844359	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	118.992	60.7977	111.875	1	0	0	0		$|
-850991870	0	object/static/structure/general/skeleton_human_head.iff	0	118.992	61.8114	111.875	1	0	0	0		$|
-1579429420	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	112.194	60.7977	112.403	1	0	0	0		$|
-414188864	0	object/static/structure/general/skeleton_human_head.iff	0	112.194	61.8114	112.403	1	0	0	0		$|
-2054174542	0	object/static/item/wp_mle_lance_staff_wood_s01.iff	0	112.118	60.7977	125.284	1	0	0	0		$|
