objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2122828343	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1207.45	29.7609	591.117	1	0	0	0	poi.exterior_spawner.exterior_spawner	buildoutObjectId|0|-2122828343|$|
-2093773463	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1205.36	30.5129	597.783	0.993395	0	0	-0.114747		buildoutObjectId|0|-2093773463|$|
-2078548910	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	791.97	40	1699.99	0.997941	0	0.064142	0		buildoutObjectId|0|-2078548910|$|
-2074721329	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	692.64	38.737	32.353	0.707118	0	0.707095	0		buildoutObjectId|0|-2074721329|$|
-2059335443	0	object/static/item/item_container_weapon.iff	0	692.08	39.741	32.4731	0	0	1	0		buildoutObjectId|0|-2059335443|$|
-2054174542	0	object/static/structure/tatooine/wall_cleft_tatooine_large_style_01.iff	0	835.292	39.6468	1737.27	0.791932	-0.00818901	-0.610554	-0.00103559		buildoutObjectId|0|-2054174542|$|
-2049076531	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	788.18	39.7075	1727.54	0.782005	0.00638483	-0.623218	-0.00519873		buildoutObjectId|0|-2049076531|$|
-2046302005	0	object/static/structure/tatooine/skeleton_greater_krayt_spine_medium.iff	0	1500.1	55.0993	1776.33	0.839157	-0.088568	-0.536324	-0.0181195		buildoutObjectId|0|-2046302005|$|
-2027357817	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	792.192	40	1704.06	-0.2536	0	0.967309	0		buildoutObjectId|0|-2027357817|$|
-2011058935	0	object/static/flora/flora_flower_tato_funnel_med.iff	0	1818.43	23.3967	1127.3	1	0	0	0		buildoutObjectId|0|-2011058935|$|
-2005344703	0	object/static/structure/general/campfire_fresh.iff	0	848.617	40	1713.56	1	0	0	0		buildoutObjectId|0|-2005344703|$|
-1998115094	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	785.699	39.8205	1719.54	0.807768	0.00153594	-0.589499	2.78356e-005		buildoutObjectId|0|-1998115094|$|
-1994147924	0	object/static/structure/general/skeleton_human_headandbody.iff	0	807.902	40	1711.42	1	0	0	0		buildoutObjectId|0|-1994147924|$|
-1978261515	0	object/static/structure/tatooine/wall_damaged_tatooine_large_style_01.iff	0	787.065	39.522	1722.82	-0.147653	-0.00198365	0.989012	0.00700308		buildoutObjectId|0|-1978261515|$|
-1976131687	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	840.006	39.8406	1736.18	0.98869	-0.0113337	0.149409	-0.00642505		buildoutObjectId|0|-1976131687|$|
-1974131746	0	object/tangible/ground_spawning/area_spawner.iff	0	252.606	49.5238	176.594	0.89987	0	-0.436159	0	systems.spawning.spawner_area	buildoutObjectId|0|-1974131746|fltMaxSpawnTime|2|190.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|12.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|6|intSpawnSystem|0|1|registerWithController|0|1|strName|4|porcellus_dune_lizards_03|strSpawnerType|4|area|strSpawns|4|tatooine/porcellus_dune_lizzards|$|
-1952257171	0	object/static/structure/tatooine/skeleton_greater_krayt_spine_medium.iff	0	1489.03	55.2413	1783.47	0.819666	0.0184967	-0.525601	0.227044		buildoutObjectId|0|-1952257171|$|
-1948313463	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	792.163	39.4438	1729.5	0.298388	0.00109975	0.954389	0.0102015		buildoutObjectId|0|-1948313463|$|
-1939786804	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	847.374	39.9623	1667.52	0.977123	0.0421881	-0.208286	0.00819128		buildoutObjectId|0|-1939786804|$|
-1930584727	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	868.506	39.8358	1710.11	-0.536088	0	0.844162	0		buildoutObjectId|0|-1930584727|$|
-1927988745	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	873.177	39.5766	1698.49	0.738471	0	0.674285	0		buildoutObjectId|0|-1927988745|$|
-1927376940	0	object/building/tatooine/housing_tatt_style02_small.iff	0	817.1	40.0104	1671.99	1	0	0	0	systems.elevator.tat_sm_ply_house_elevators	alreadySpawned|0|1|buildoutObjectId|0|-1927376940|portalProperty.crc|0|1036126063|terminal1|6|4735500911|terminal2|6|4735500914|terminal3|6|4735500917|$|
-694282569	-1927376940	object/cell/cell.iff	1	0	0	0	1	0	0	0		buildoutObjectId|0|-694282569|$|
-556911782	-1927376940	object/cell/cell.iff	2	0	0	0	1	0	0	0		buildoutObjectId|0|-556911782|$|
-231542615	-1927376940	object/cell/cell.iff	3	0	0	0	1	0	0	0		buildoutObjectId|0|-231542615|$|
-976317925	-1927376940	object/cell/cell.iff	4	0	0	0	1	0	0	0		buildoutObjectId|0|-976317925|$|
-1960783934	-1927376940	object/cell/cell.iff	5	0	0	0	1	0	0	0		buildoutObjectId|0|-1960783934|$|
-879410635	-1927376940	object/cell/cell.iff	6	0	0	0	1	0	0	0		buildoutObjectId|0|-879410635|$|
-1241413427	-1927376940	object/cell/cell.iff	7	0	0	0	1	0	0	0		buildoutObjectId|0|-1241413427|$|
-2079230854	-1927376940	object/cell/cell.iff	8	0	0	0	1	0	0	0		buildoutObjectId|0|-2079230854|$|
-2083494600	-1927376940	object/cell/cell.iff	9	0	0	0	1	0	0	0	systems.elevator.button_check	buildoutObjectId|0|-2083494600|$|
-1946274642	-1927376940	object/cell/cell.iff	10	0	0	0	1	0	0	0		buildoutObjectId|0|-1946274642|$|
-1912013925	0	object/static/structure/tatooine/skeleton_greater_krayt_spine_small.iff	0	1515.85	52.6422	1769.34	0.809559	-0.142863	-0.546956	0.158249		buildoutObjectId|0|-1912013925|$|
-1908401984	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1202.83	29.8011	593.1	0.947651	0	0	-0.319309		buildoutObjectId|0|-1908401984|$|
-1908370778	0	object/static/item/item_container_electronics.iff	0	692.871	37.9192	28.3047	0.999447	0.0270426	-0.000524032	-0.0193673		buildoutObjectId|0|-1908370778|$|
-1901485658	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	854.546	40	1702.71	1	0	0	0	poi.exterior_spawner.exterior_spawner	buildoutObjectId|0|-1901485658|$|
-1896261226	0	object/static/item/item_container_electronics.iff	0	691.387	38.0944	26.9395	0.000905654	0.018951	0.99868	0.0477285		buildoutObjectId|0|-1896261226|$|
-1879421507	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	807.287	39.4174	1736.21	0.987173	0.0218476	-0.157637	0.0127383		buildoutObjectId|0|-1879421507|$|
-1850418493	0	object/static/structure/tatooine/skeleton_greater_krayt_head.iff	0	1479.56	51.9422	1790.35	0.923937	-0.00533804	-0.22498	0.309347		buildoutObjectId|0|-1850418493|$|
-1847828235	0	object/static/particle/pt_poi_broken_electronics.iff	0	1213.58	30.5121	592.873	1	0	0	0		buildoutObjectId|0|-1847828235|$|
-1847629809	0	object/static/particle/particle_newbie_hanging_smoke.iff	0	817.911	40.0069	1679.27	1	0	0	0		buildoutObjectId|0|-1847629809|$|
-1840669246	0	object/static/item/item_mockup_bank_terminal.iff	0	845.757	39.2615	1690.94	-0.668426	0.080365	0.61439	0.411429		buildoutObjectId|0|-1840669246|$|
-1819259408	0	object/static/structure/tatooine/skeleton_greater_krayt_spine_medium.iff	0	1512.28	52.9744	1771.13	0.811052	-0.152817	-0.553132	0.11352		buildoutObjectId|0|-1819259408|$|
-1813593959	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	823.626	40	1699.65	1	0	0	0		buildoutObjectId|0|-1813593959|$|
-1803924927	0	object/static/structure/tatooine/skeleton_greater_krayt_spine_medium.iff	0	1492.88	56.1489	1781.02	0.844131	0.015886	-0.513899	0.151983		buildoutObjectId|0|-1803924927|$|
-1802463285	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	692.343	37.9762	27.7988	0.998579	0.049641	-0.000962	-0.019351		buildoutObjectId|0|-1802463285|$|
-1800498010	0	object/tangible/ground_spawning/area_spawner.iff	0	1538.08	45.4367	1406.72	0.747274	0	-0.664516	0	systems.spawning.spawner_area	buildoutObjectId|0|-1800498010|fltMaxSpawnTime|2|190.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|12.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|6|intSpawnSystem|0|1|registerWithController|0|1|strName|4|porcellus_dragonet_06|strSpawnerType|4|area|strSpawns|4|tatooine/porcellus_dragonet|$|
-1798186635	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	795.909	40	1704.79	0.793982	0	0.607941	0		buildoutObjectId|0|-1798186635|$|
-1796579464	0	object/static/particle/particle_newbie_hanging_smoke.iff	0	809.131	39.9862	1715.09	1	0	0	0		buildoutObjectId|0|-1796579464|$|
-1792733855	0	object/static/item/item_container_electronics.iff	0	692.805	38.0502	26.8643	0.998708	0.0477351	-0.000832649	-0.0174206		buildoutObjectId|0|-1792733855|$|
-1790294714	0	object/static/item/item_food_dish_01.iff	0	701.449	38.4821	27.8101	0.998067	0.0619241	-0.000326922	-0.00526919		buildoutObjectId|0|-1790294714|$|
-1779966207	0	object/static/particle/particle_smoke.iff	0	847.704	40	1683.55	1	0	0	0		buildoutObjectId|0|-1779966207|$|
-1734547049	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	784.821	39.8358	1703.07	0.992809	0	-0.119712	0		buildoutObjectId|0|-1734547049|$|
-1697718285	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	692.642	37.867	32.3511	0.707118	0	0.707095	0		buildoutObjectId|0|-1697718285|$|
-1697570728	0	object/static/structure/general/skeleton_human_headandbody.iff	0	838.188	40	1720.89	-0.458046	0	0.888928	0		buildoutObjectId|0|-1697570728|$|
-1694401449	0	object/static/structure/general/trash_pile_s01.iff	0	848.53	40	1713.28	-0.380925	0	0.924606	0		buildoutObjectId|0|-1694401449|$|
-1690871624	0	object/static/item/item_kitchen_chair_01.iff	0	839.65	40	1692.68	0.809489	-0.506373	0.215341	-0.204797		buildoutObjectId|0|-1690871624|$|
-1685100866	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	794.4	40	1710.67	0.551534	0	0.834152	0		buildoutObjectId|0|-1685100866|$|
-1677962170	0	object/building/tatooine/housing_tatt_style02_small.iff	0	806.987	39.9599	1722.49	0.198669	0	0.980067	0	systems.elevator.tat_sm_ply_house_elevators	alreadySpawned|0|1|buildoutObjectId|0|-1677962170|portalProperty.crc|0|1036126063|terminal1|6|4735500901|terminal2|6|4735500904|terminal3|6|4735500907|$|
-1647848179	-1677962170	object/cell/cell.iff	1	0	0	0	1	0	0	0		buildoutObjectId|0|-1647848179|$|
-1062241431	-1677962170	object/cell/cell.iff	2	0	0	0	1	0	0	0		buildoutObjectId|0|-1062241431|$|
-854658269	-1677962170	object/cell/cell.iff	3	0	0	0	1	0	0	0		buildoutObjectId|0|-854658269|$|
-2090498086	-1677962170	object/cell/cell.iff	4	0	0	0	1	0	0	0		buildoutObjectId|0|-2090498086|$|
-942219052	-1677962170	object/cell/cell.iff	5	0	0	0	1	0	0	0		buildoutObjectId|0|-942219052|$|
-1720483051	-1677962170	object/cell/cell.iff	6	0	0	0	1	0	0	0		buildoutObjectId|0|-1720483051|$|
-609843239	-1677962170	object/cell/cell.iff	7	0	0	0	1	0	0	0		buildoutObjectId|0|-609843239|$|
-751867451	-1677962170	object/cell/cell.iff	8	0	0	0	1	0	0	0		buildoutObjectId|0|-751867451|$|
-641399737	-1677962170	object/cell/cell.iff	9	0	0	0	1	0	0	0	systems.elevator.button_check	buildoutObjectId|0|-641399737|$|
-977230724	-1677962170	object/cell/cell.iff	10	0	0	0	1	0	0	0		buildoutObjectId|0|-977230724|$|
-1676495907	0	object/static/particle/pt_poi_broken_electronics.iff	0	824.411	40	1681.27	1	0	0	0		buildoutObjectId|0|-1676495907|$|
-1675863660	0	object/static/item/item_bowl_carved.iff	0	830.94	40	1721.58	0.867819	0	0	0.49688		buildoutObjectId|0|-1675863660|$|
-1674730979	0	object/static/structure/tatooine/jawa/tent_jawa_01_large.iff	0	700.519	37.6699	29.4497	2.73955e-007	0	1	0		buildoutObjectId|0|-1674730979|$|
-1668142224	0	object/tangible/camp/camp_tent_s5.iff	0	1211.99	28.9323	596.033	1	0	0	0		buildoutObjectId|0|-1668142224|$|
-1658075832	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	802.875	39.5408	1735.09	-0.561439	-0.0195506	0.827217	0.0107405		buildoutObjectId|0|-1658075832|$|
-1655606659	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	792.877	40	1703.09	0.984132	0	-0.177437	0		buildoutObjectId|0|-1655606659|$|
-1647569027	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	873.25	39.8358	1703.31	0.998488	0	-0.054972	0		buildoutObjectId|0|-1647569027|$|
-1621756186	0	object/static/particle/pt_smoke_large.iff	0	811.714	39.9809	1716.65	1	0	0	0		buildoutObjectId|0|-1621756186|$|
-1621582391	0	object/tangible/camp/camp_cot_s1.iff	0	1201.83	31.0344	595.213	0.0242012	0.999707	0	0		buildoutObjectId|0|-1621582391|occupied.limit|0|1|$|
-1617855107	0	object/static/particle/pt_smoke_large.iff	0	818.456	40.0233	1666.68	1	0	0	0		buildoutObjectId|0|-1617855107|$|
-1607575945	0	object/static/flora/flora_flower_tato_funnel_med.iff	0	1815.25	23.4642	1125.05	1	0	0	0		buildoutObjectId|0|-1607575945|$|
-1583250337	0	object/static/item/item_jar_empty.iff	0	847.225	40	1698.92	0.857054	0.337359	0.142633	0.362357		buildoutObjectId|0|-1583250337|$|
-1579429420	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	842.99	39.5769	1734.4	0.98202	6.21105e-006	0.188776	-3.23102e-005		buildoutObjectId|0|-1579429420|$|
