objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/general/dathomir_nsister_cave.iff	0	873.431	116.502	100.512	0.796084	0	-0.605186	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-2093773463	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	2036.33	-30.5231	-6169.89	0.997951	-0.0499391	-0.00199863	-0.0399394		$|
-1556862676	-2093773463	object/static/structure/general/web_05.iff	0	2036.3	-31.0509	-6170.21	-0.417594	0	0.908633	0		$|
-1621582391	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1847828235	-1668142224	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	2098.35	-46.1201	-6208.82	0.178593	0.973611	-0.0336394	0.138036		$|
-565923755	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1927376940	-565923755	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	2039.9	-46.518	-6295.27	0.995756	-0.0598172	-0.00419406	-0.069817		$|
-694282569	-565923755	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	2075.18	-59.8185	-6315.82	0.124785	0.945335	0.0697347	-0.293101		$|
-556911782	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-231542615	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-976317925	-231542615	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	2026.04	-62.9469	-6404.34	0.908899	0.160701	0.383726	0.0288336		$|
-1960783934	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-879410635	-1960783934	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	1942.68	-71.1164	-6312.47	0.977098	0.187915	0.0188544	-0.0980368		$|
-1241413427	-1960783934	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	1971.76	-99.131	-6300.8	-0.0757238	0	0	0.997129		$|
-2079230854	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-2083494600	-2079230854	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	2029.72	-68.6437	-6245.98	-0.169914	-0.0246337	0.985142	0.00424874		$|
-1946274642	-2079230854	object/static/structure/general/web_03.iff	0	2029.69	-69.0464	-6246.12	0.976976	0	0.213347	0		$|
-1677962170	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1647848179	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-1062241431	-1647848179	object/soundobject/soundobject_fort_tusken.iff	0	1960.85	-103.011	-6261.81	1	0	0	0		$|
-854658269	-1647848179	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	1954.92	-100.81	-6239.93	0.162602	-0.0254984	0.985919	-0.0295518		$|
-2090498086	-1647848179	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	1964.15	-99.7924	-6238.23	-0.0507745	0	0	0.99871		$|
-942219052	-1647848179	object/static/structure/general/web_05.iff	0	1955	-101.288	-6239.63	0.238476	0	0.971148	0		$|
-1720483051	-1647848179	object/static/structure/general/web_02.iff	0	1964.37	-99.9943	-6238.44	0.645707	-0.261655	0.664845	0.26941		$|
