objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/general/cave_02_damprock_mirror.iff	0	1918	34.3353	2034.22	0.357693	0	0.933839	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-1908401984	object/static/structure/general/skeleton_bith_headandbody.iff	0	6122.27	-27.7378	4086.71	0.983532	-0.178502	0.0143959	0.0244048		$|
-555016066	-1908401984	object/static/structure/general/skeleton_bith_head.iff	0	6159.08	-4.7021	4087.69	1	0	0	0		$|
-1556862676	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1621582391	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1847828235	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-565923755	-1847828235	object/static/structure/general/skeleton_human_headandbody.iff	0	6057.22	-46.9925	3989.8	1	0	0	0		$|
-1927376940	-1847828235	object/static/structure/general/skeleton_human_head.iff	0	6056.9	-46.4253	3983.26	1	0	0	0		$|
-694282569	-1847828235	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	6056.42	-46.9819	3991.31	0.999888	0	0	-0.0149994		$|
-556911782	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-231542615	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-976317925	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1960783934	-976317925	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	6005.05	-66.4526	3973.33	1	0	0	0		$|
-879410635	-976317925	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	6015.97	-66.6569	4009.72	1	0	0	0		$|
-1241413427	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-2079230854	-1241413427	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	5954.99	-66.2181	3992.36	0.995004	0	0	0.0998334		$|
-2083494600	-1241413427	object/static/structure/general/skeleton_human_headandbody.iff	0	5968.42	-66.0493	3998.16	1	0	0	0		$|
-1946274642	-1241413427	object/static/structure/general/skeleton_human_headandbody.iff	0	5957.47	-65.7761	3991.9	-0.186574	-0.041373	0.9813	0.0229781		$|
-1677962170	-1241413427	object/static/structure/general/skeleton_human_body.iff	0	5959.76	-65.7601	3995.15	1	0	0	0		$|
-1647848179	-1241413427	object/static/structure/general/skeleton_bith_headandbody.iff	0	5952.71	-66.1635	4000.1	0.673498	-0.0998242	0.732017	-0.0242288		$|
-1062241431	-1241413427	object/static/structure/general/skeleton_bith_headandbody.iff	0	5953.57	-66.5397	3992.53	1	0	0	0		$|
-854658269	-1241413427	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	5955.35	-66.0052	3990.74	0.359462	-0.0617872	0.927853	0.0778299		$|
-2090498086	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-942219052	-2090498086	object/static/structure/general/skeleton_human_headandbody.iff	0	6082.89	-47.6279	3990.95	0.993395	0	0	-0.114747		$|
-1720483051	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-609843239	-1720483051	object/static/structure/general/skeleton_human_body.iff	0	6065.89	-46.6158	3952.95	0.9998	-0.0199987	0	0		$|
-751867451	-1720483051	object/static/structure/general/skeleton_human_head.iff	0	6067.01	-46.4236	3952	1	0	0	0		$|
-641399737	-1720483051	object/static/structure/general/skeleton_human_head.iff	0	6065.27	-46.5413	3955.03	-0.187915	0.0255238	0.97292	0.132148		$|
-977230724	-1720483051	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	6064.46	-46.5492	3952.72	0.999388	0	0	-0.0349929		$|
-1246571693	0	object/tangible/jedi/force_shrine_stone.iff	0	1182.52	129.983	599.578	0.707107	0	0.707107	0		$|
-1674091023	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	1178.1	130.991	597.981	0.707112	0	0.707101	0		$|
-1182814570	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	1186.78	130.991	598.015	1	0	0	0		$|
-882045225	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	1181.55	130.991	597.97	0	0	1	0		$|
-1550073655	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	1183.35	130.981	597.922	1	0	0	0		$|
-409244986	0	object/static/structure/dantooine/dant_jedi_temple_altar.iff	0	1182.46	113.038	597.981	1	0	0	0		$|
-280675418	0	object/static/particle/pt_poi_electricity_2x2.iff	0	1182.52	130.991	599.574	1	0	0	0		$|
-2133527664	0	object/static/structure/dantooine/dant_fence_4m.iff	0	1154.26	6.21217	1348.13	-0.0397982	0.782811	-0.0315302	-0.620185		$|
-517957242	0	object/static/structure/general/skeleton_human_head.iff	0	1155.22	7.54898	1346.85	0.758361	0	0.651834	0		$|
-416999969	0	object/static/structure/general/skeleton_human_head.iff	0	1154.59	7.61666	1349.48	0.741831	0	0.670587	0		$|
-1804617885	0	object/static/structure/general/skeleton_human_head.iff	0	1154.25	7.68704	1346.78	-0.656219	0	0.754571	0		$|
-648240706	0	object/static/structure/general/skeleton_human_head.iff	0	1153.63	7.71747	1349.44	-0.703845	0	0.710353	0		$|
-1239926135	0	object/static/structure/general/skeleton_human_head.iff	0	1134.17	8.15204	1342.57	0.741831	0	0.670587	0		$|
-1416801220	0	object/static/structure/general/skeleton_human_head.iff	0	1134.8	8.1864	1339.94	0.758363	0	0.651832	0		$|
